run_key,domain,run_id,asset_count,asset_ids,path,run_kind,descriptor_path,recipe_path,result_state,qa_state,selection_state,selection_authority,inputs_state,outputs_state,provenance_state,legacy,notes
sprites:sprite/families/playable-characters/5201-elf-male-mage-low/wings01-wqmzw/runs/xbr2x-x2,sprites,elf-male-mage-low-wings01-wqmzw-xbr2x,1,sprites:family:0x5201:helmet:item-animation-code:ZW:WQMZW,sprite/families/playable-characters/5201-elf-male-mage-low/wings01-wqmzw/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5201-elf-male-mage-low/wings01-wqmzw/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5201-elf-male-mage-low/wings01-wqmzw/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/aegis-wqswh/runs/xbr2x-x2,sprites,dwarf-male-mage-low-aegis-wqswh-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:WH:WQSWH,sprite/families/playable-characters/5202-dwarf-male-mage-low/aegis-wqswh/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/aegis-wqswh/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/aegis-wqswh/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/arropheo-wqsbw/runs/xbr2x-x2,sprites,dwarf-male-mage-low-arropheo-wqsbw-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:BW:WQSBW,sprite/families/playable-characters/5202-dwarf-male-mage-low/arropheo-wqsbw/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/arropheo-wqsbw/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/arropheo-wqsbw/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/ax1h01-wqsax/runs/xbr2x-x2,sprites,dwarf-male-mage-low-ax1h01-wqsax-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:AX:WQSAX,sprite/families/playable-characters/5202-dwarf-male-mage-low/ax1h01-wqsax/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/ax1h01-wqsax/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/ax1h01-wqsax/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/barlfl-wqsfl/runs/xbr2x-x2,sprites,dwarf-male-mage-low-barlfl-wqsfl-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:FL:WQSFL,sprite/families/playable-characters/5202-dwarf-male-mage-low/barlfl-wqsfl/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/barlfl-wqsfl/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/barlfl-wqsfl/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/bdhelm09-wqsh0/runs/xbr2x-x2,sprites,dwarf-male-mage-low-bdhelm09-wqsh0-xbr2x,1,sprites:family:0x5202:helmet:item-animation-code:H0:WQSH0,sprite/families/playable-characters/5202-dwarf-male-mage-low/bdhelm09-wqsh0/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/bdhelm09-wqsh0/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/bdhelm09-wqsh0/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/bdhelm16-wqsjb/runs/xbr2x-x2,sprites,dwarf-male-mage-low-bdhelm16-wqsjb-xbr2x,1,sprites:family:0x5202:helmet:item-animation-code:JB:WQSJB,sprite/families/playable-characters/5202-dwarf-male-mage-low/bdhelm16-wqsjb/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/bdhelm16-wqsjb/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/bdhelm16-wqsjb/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/bdshld01-wqsd1/runs/xbr2x-x2,sprites,dwarf-male-mage-low-bdshld01-wqsd1-xbr2x,1,sprites:family:0x5202:shield:item-animation-code:D1:WQSD1,sprite/families/playable-characters/5202-dwarf-male-mage-low/bdshld01-wqsd1/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/bdshld01-wqsd1/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/bdshld01-wqsd1/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/bdsw1h06-wqss1/runs/xbr2x-x2,sprites,dwarf-male-mage-low-bdsw1h06-wqss1-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:S1:WQSS1,sprite/families/playable-characters/5202-dwarf-male-mage-low/bdsw1h06-wqss1/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/bdsw1h06-wqss1/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/bdsw1h06-wqss1/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/bdsw2h01-wqss2/runs/xbr2x-x2,sprites,dwarf-male-mage-low-bdsw2h01-wqss2-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:S2:WQSS2,sprite/families/playable-characters/5202-dwarf-male-mage-low/bdsw2h01-wqss2/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/bdsw2h01-wqss2/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/bdsw2h01-wqss2/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/bearspir-wqsh6/runs/xbr2x-x2,sprites,dwarf-male-mage-low-bearspir-wqsh6-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:H6:WQSH6,sprite/families/playable-characters/5202-dwarf-male-mage-low/bearspir-wqsh6/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/bearspir-wqsh6/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/bearspir-wqsh6/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/blun01-wqscl/runs/xbr2x-x2,sprites,dwarf-male-mage-low-blun01-wqscl-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:CL:WQSCL,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun01-wqscl/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun01-wqscl/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun01-wqscl/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/blun04-wqsmc/runs/xbr2x-x2,sprites,dwarf-male-mage-low-blun04-wqsmc-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:MC:WQSMC,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun04-wqsmc/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun04-wqsmc/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun04-wqsmc/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/blun06-wqsms/runs/xbr2x-x2,sprites,dwarf-male-mage-low-blun06-wqsms-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:MS:WQSMS,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun06-wqsms/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun06-wqsms/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun06-wqsms/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/blun12-wqsm2/runs/xbr2x-x2,sprites,dwarf-male-mage-low-blun12-wqsm2-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:M2:WQSM2,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun12-wqsm2/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun12-wqsm2/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun12-wqsm2/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/blun13-wqsf0/runs/xbr2x-x2,sprites,dwarf-male-mage-low-blun13-wqsf0-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:F0:WQSF0,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun13-wqsf0/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun13-wqsf0/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun13-wqsf0/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/blun14-wqsf3/runs/xbr2x-x2,sprites,dwarf-male-mage-low-blun14-wqsf3-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:F3:WQSF3,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun14-wqsf3/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun14-wqsf3/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun14-wqsf3/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/blun14d-wqsf1/runs/xbr2x-x2,sprites,dwarf-male-mage-low-blun14d-wqsf1-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:F1:WQSF1,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun14d-wqsf1/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun14d-wqsf1/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/blun14d-wqsf1/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/bow05-wqsbs/runs/xbr2x-x2,sprites,dwarf-male-mage-low-bow05-wqsbs-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:BS:WQSBS,sprite/families/playable-characters/5202-dwarf-male-mage-low/bow05-wqsbs/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/bow05-wqsbs/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/bow05-wqsbs/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw1/runs/xbr2x-x2,sprites,dwarf-male-mage-low-cdmw1-xbr2x,1,sprites:family:0x5202:body:armor-code:1:CDMW1,sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw1/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw1/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw1/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw2/runs/xbr2x-x2,sprites,dwarf-male-mage-low-cdmw2-xbr2x,1,sprites:family:0x5202:body:armor-code:2:CDMW2,sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw2/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw2/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw2/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw3/runs/xbr2x-x2,sprites,dwarf-male-mage-low-cdmw3-xbr2x,1,sprites:family:0x5202:body:armor-code:3:CDMW3,sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw3/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw3/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw3/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw4/runs/xbr2x-x2,sprites,dwarf-male-mage-low-cdmw4-xbr2x,1,sprites:family:0x5202:body:armor-code:4:CDMW4,sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw4/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw4/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/cdmw4/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/cdnebdag-wqsdd/runs/xbr2x-x2,sprites,dwarf-male-mage-low-cdnebdag-wqsdd-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:DD:WQSDD,sprite/families/playable-characters/5202-dwarf-male-mage-low/cdnebdag-wqsdd/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/cdnebdag-wqsdd/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/cdnebdag-wqsdd/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/chalcy1-wqsss/runs/xbr2x-x2,sprites,dwarf-male-mage-low-chalcy1-wqsss-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:SS:WQSSS,sprite/families/playable-characters/5202-dwarf-male-mage-low/chalcy1-wqsss/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/chalcy1-wqsss/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/chalcy1-wqsss/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/chalhelm-wqsj1/runs/xbr2x-x2,sprites,dwarf-male-mage-low-chalhelm-wqsj1-xbr2x,1,sprites:family:0x5202:helmet:item-animation-code:J1:WQSJ1,sprite/families/playable-characters/5202-dwarf-male-mage-low/chalhelm-wqsj1/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/chalhelm-wqsj1/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/chalhelm-wqsj1/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/chalshld-wqsc3/runs/xbr2x-x2,sprites,dwarf-male-mage-low-chalshld-wqsc3-xbr2x,1,sprites:family:0x5202:shield:item-animation-code:C3:WQSC3,sprite/families/playable-characters/5202-dwarf-male-mage-low/chalshld-wqsc3/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/chalshld-wqsc3/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/chalshld-wqsc3/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/compon05-wqsj9/runs/xbr2x-x2,sprites,dwarf-male-mage-low-compon05-wqsj9-xbr2x,1,sprites:family:0x5202:helmet:item-animation-code:J9:WQSJ9,sprite/families/playable-characters/5202-dwarf-male-mage-low/compon05-wqsj9/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/compon05-wqsj9/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/compon05-wqsj9/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/comps39-wqsfs/runs/xbr2x-x2,sprites,dwarf-male-mage-low-comps39-wqsfs-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:FS:WQSFS,sprite/families/playable-characters/5202-dwarf-male-mage-low/comps39-wqsfs/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/comps39-wqsfs/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/comps39-wqsfs/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/dhelm01-wqsh2/runs/xbr2x-x2,sprites,dwarf-male-mage-low-dhelm01-wqsh2-xbr2x,1,sprites:family:0x5202:helmet:item-animation-code:H2:WQSH2,sprite/families/playable-characters/5202-dwarf-male-mage-low/dhelm01-wqsh2/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/dhelm01-wqsh2/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/dhelm01-wqsh2/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/dshld01-wqsd2/runs/xbr2x-x2,sprites,dwarf-male-mage-low-dshld01-wqsd2-xbr2x,1,sprites:family:0x5202:shield:item-animation-code:D2:WQSD2,sprite/families/playable-characters/5202-dwarf-male-mage-low/dshld01-wqsd2/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/dshld01-wqsd2/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/dshld01-wqsd2/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/dwhalb01-wqshb/runs/xbr2x-x2,sprites,dwarf-male-mage-low-dwhalb01-wqshb-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:HB:WQSHB,sprite/families/playable-characters/5202-dwarf-male-mage-low/dwhalb01-wqshb/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/dwhalb01-wqshb/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/dwhalb01-wqshb/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/dwshld01-wqsc7/runs/xbr2x-x2,sprites,dwarf-male-mage-low-dwshld01-wqsc7-xbr2x,1,sprites:family:0x5202:shield:item-animation-code:C7:WQSC7,sprite/families/playable-characters/5202-dwarf-male-mage-low/dwshld01-wqsc7/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/dwshld01-wqsc7/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/dwshld01-wqsc7/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/dwsper01-wqssp/runs/xbr2x-x2,sprites,dwarf-male-mage-low-dwsper01-wqssp-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:SP:WQSSP,sprite/families/playable-characters/5202-dwarf-male-mage-low/dwsper01-wqssp/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/dwsper01-wqssp/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/dwsper01-wqssp/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/dwsw1h01-wqssc/runs/xbr2x-x2,sprites,dwarf-male-mage-low-dwsw1h01-wqssc-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:SC:WQSSC,sprite/families/playable-characters/5202-dwarf-male-mage-low/dwsw1h01-wqssc/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/dwsw1h01-wqssc/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/dwsw1h01-wqssc/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/dwxbow01-wqscb/runs/xbr2x-x2,sprites,dwarf-male-mage-low-dwxbow01-wqscb-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:CB:WQSCB,sprite/families/playable-characters/5202-dwarf-male-mage-low/dwxbow01-wqscb/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/dwxbow01-wqscb/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/dwxbow01-wqscb/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/enstaff-wqsqs/runs/xbr2x-x2,sprites,dwarf-male-mage-low-enstaff-wqsqs-xbr2x,1,sprites:family:0x5202:weapon:item-animation-code:QS:WQSQS,sprite/families/playable-characters/5202-dwarf-male-mage-low/enstaff-wqsqs/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/enstaff-wqsqs/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/5202-dwarf-male-mage-low/enstaff-wqsqs/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/5202-dwarf-male-mage-low/family-runs/complete-xn-xbr2x/runs/xbr2x-x2-xn,sprites,dwarf-male-mage-low-complete-xn-xbr2x,66,sprites:family:0x5202:body:armor-code:1:CDMW1 | sprites:family:0x5202:body:armor-code:2:CDMW2 | sprites:family:0x5202:body:armor-code:3:CDMW3 | sprites:family:0x5202:body:armor-code:4:CDMW4 | sprites:family:0x5202:helmet:item-animation-code:H0:WQSH0 | sprites:family:0x5202:helmet:item-animation-code:H1:WQSH1 | sprites:family:0x5202:helmet:item-animation-code:H2:WQSH2 | sprites:family:0x5202:helmet:item-animation-code:H5:WQSH5 | sprites:family:0x5202:helmet:item-animation-code:J0:WQSJ0 | sprites:family:0x5202:helmet:item-animation-code:J1:WQSJ1 | sprites:family:0x5202:helmet:item-animation-code:J2:WQSJ2 | sprites:family:0x5202:helmet:item-animation-code:J3:WQSJ3 | sprites:family:0x5202:helmet:item-animation-code:J4:WQSJ4 | sprites:family:0x5202:helmet:item-animation-code:J5:WQSJ5 | sprites:family:0x5202:helmet:item-animation-code:J6:WQSJ6 | sprites:family:0x5202:helmet:item-animation-code:J7:WQSJ7 | sprites:family:0x5202:helmet:item-animation-code:J8:WQSJ8 | sprites:family:0x5202:helmet:item-animation-code:J9:WQSJ9 | sprites:family:0x5202:helmet:item-animation-code:JA:WQSJA | sprites:family:0x5202:helmet:item-animation-code:JB:WQSJB | sprites:family:0x5202:helmet:item-animation-code:JC:WQSJC | sprites:family:0x5202:helmet:item-animation-code:YW:WQSYW | sprites:family:0x5202:helmet:item-animation-code:ZW:WQSZW | sprites:family:0x5202:shield:item-animation-code:C0:WQSC0 | sprites:family:0x5202:shield:item-animation-code:C1:WQSC1 | sprites:family:0x5202:shield:item-animation-code:C2:WQSC2 | sprites:family:0x5202:shield:item-animation-code:C3:WQSC3 | sprites:family:0x5202:shield:item-animation-code:C4:WQSC4 | sprites:family:0x5202:shield:item-animation-code:C5:WQSC5 | sprites:family:0x5202:shield:item-animation-code:C6:WQSC6 | sprites:family:0x5202:shield:item-animation-code:C7:WQSC7 | sprites:family:0x5202:shield:item-animation-code:D1:WQSD1 | sprites:family:0x5202:shield:item-animation-code:D2:WQSD2 | sprites:family:0x5202:shield:item-animation-code:D3:WQSD3 | sprites:family:0x5202:shield:item-animation-code:D4:WQSD4 | sprites:family:0x5202:weapon:item-animation-code:AX:WQSAX | sprites:family:0x5202:weapon:item-animation-code:BS:WQSBS | sprites:family:0x5202:weapon:item-animation-code:BW:WQSBW | sprites:family:0x5202:weapon:item-animation-code:CB:WQSCB | sprites:family:0x5202:weapon:item-animation-code:CL:WQSCL | sprites:family:0x5202:weapon:item-animation-code:DD:WQSDD | sprites:family:0x5202:weapon:item-animation-code:F0:WQSF0 | sprites:family:0x5202:weapon:item-animation-code:F1:WQSF1 | sprites:family:0x5202:weapon:item-animation-code:F2:WQSF2 | sprites:family:0x5202:weapon:item-animation-code:F3:WQSF3 | sprites:family:0x5202:weapon:item-animation-code:FL:WQSFL | sprites:family:0x5202:weapon:item-animation-code:FS:WQSFS | sprites:family:0x5202:weapon:item-animation-code:GS:WQSGS | sprites:family:0x5202:weapon:item-animation-code:H6:WQSH6 | sprites:family:0x5202:weapon:item-animation-code:HB:WQSHB | sprites:family:0x5202:weapon:item-animation-code:M2:WQSM2 | sprites:family:0x5202:weapon:item-animation-code:MC:WQSMC | sprites:family:0x5202:weapon:item-animation-code:MS:WQSMS | sprites:family:0x5202:weapon:item-animation-code:Q2:WQSQ2 | sprites:family:0x5202:weapon:item-animation-code:Q3:WQSQ3 | sprites:family:0x5202:weapon:item-animation-code:Q4:WQSQ4 | sprites:family:0x5202:weapon:item-animation-code:QS:WQSQS | sprites:family:0x5202:weapon:item-animation-code:S0:WQSS0 | sprites:family:0x5202:weapon:item-animation-code:S1:WQSS1 | sprites:family:0x5202:weapon:item-animation-code:S2:WQSS2 | sprites:family:0x5202:weapon:item-animation-code:S3:WQSS3 | sprites:family:0x5202:weapon:item-animation-code:SC:WQSSC | sprites:family:0x5202:weapon:item-animation-code:SL:WQSSL | sprites:family:0x5202:weapon:item-animation-code:SP:WQSSP | sprites:family:0x5202:weapon:item-animation-code:SS:WQSSS | sprites:family:0x5202:weapon:item-animation-code:WH:WQSWH,sprite/families/playable-characters/5202-dwarf-male-mage-low/family-runs/complete-xn-xbr2x/runs/xbr2x-x2-xn,sprite-build,sprite/families/playable-characters/5202-dwarf-male-mage-low/family-runs/complete-xn-xbr2x/runs/xbr2x-x2-xn/build/build-manifest.json,,built-pending-ingame-qa,pending,historical,,documented,present,partial,no,
