bam_resref,source_sha256,canonical_sha256,source_bif,locator,source_file,canonical_file,source_manifest,extraction_state
WQMMSOA8,FF2606641722CF8355B2FA40BE6B890C0ED62610B99F8AC05ADEA3AC855BD097,B1998E3FDA2E0E3CF15B24563CF1A682696FB6961CC039925FCE3C1F68C6D4FE,data/OBJAnim.bif,0x00200679,sprite/ressources/WQMMSOA8/sources/ff2606641722cf8355b2fa40be6b890c0ed62610b99f8ac05adea3ac855bd097/source.bamc,sprite/ressources/WQMMSOA8/sources/ff2606641722cf8355b2fa40be6b890c0ed62610b99f8ac05adea3ac855bd097/source.bam,sprite/ressources/WQMMSOA8/sources/ff2606641722cf8355b2fa40be6b890c0ed62610b99f8ac05adea3ac855bd097/source.json,verified
WQMMSOA9,D5647F65BDD8A9F460A9BA4D3AC4A44111040B64BDDAAE768E45D4BFC4843D67,AE270B489DE41A82730E4B8DF22AE66FDEEDDE21167EFCD8FD0AA0A52133C4B9,data/OBJAnim.bif,0x0020067A,sprite/ressources/WQMMSOA9/sources/d5647f65bdd8a9f460a9ba4d3ac4a44111040b64bddaae768e45d4bfc4843d67/source.bamc,sprite/ressources/WQMMSOA9/sources/d5647f65bdd8a9f460a9ba4d3ac4a44111040b64bddaae768e45d4bfc4843d67/source.bam,sprite/ressources/WQMMSOA9/sources/d5647f65bdd8a9f460a9ba4d3ac4a44111040b64bddaae768e45d4bfc4843d67/source.json,verified
WQMMSOG1,64125F185F50B2DDF9338F385B435670FB03267944F8D2125BD22BED4595B599,7CF2FDD40784D9DA382E4237B04B1707E18C48782406E3F4EA5759718180D108,data/OBJAnim.bif,0x0020067B,sprite/ressources/WQMMSOG1/sources/64125f185f50b2ddf9338f385b435670fb03267944f8d2125bd22bed4595b599/source.bamc,sprite/ressources/WQMMSOG1/sources/64125f185f50b2ddf9338f385b435670fb03267944f8d2125bd22bed4595b599/source.bam,sprite/ressources/WQMMSOG1/sources/64125f185f50b2ddf9338f385b435670fb03267944f8d2125bd22bed4595b599/source.json,verified
WQMQ2A2,8202751EA7D272A2A070FFC667B8DC67CFFA4D4E1B82F72D55341F50389295FC,F4C2283EF1DC385F9588CDA785CFB211B712AC2C85AAE41DAC109EA76A8C4EAB,data/PaperDol.bif,0x06200B76,sprite/ressources/WQMQ2A2/sources/8202751ea7d272a2a070ffc667b8dc67cffa4d4e1b82f72d55341f50389295fc/source.bamc,sprite/ressources/WQMQ2A2/sources/8202751ea7d272a2a070ffc667b8dc67cffa4d4e1b82f72d55341f50389295fc/source.bam,sprite/ressources/WQMQ2A2/sources/8202751ea7d272a2a070ffc667b8dc67cffa4d4e1b82f72d55341f50389295fc/source.json,verified
WQMQ2A4,D24C1DDC3CBA84E9C3687BA29F0BB10D95357DF5158AA106586DE1BE1167AF7A,B1A66FCF660F0CF7F967B00A17800DDA7F16EA4AB848054B3161520BA17425C1,data/PaperDol.bif,0x06200B77,sprite/ressources/WQMQ2A4/sources/d24c1ddc3cba84e9c3687ba29f0bb10d95357df5158aa106586de1be1167af7a/source.bamc,sprite/ressources/WQMQ2A4/sources/d24c1ddc3cba84e9c3687ba29f0bb10d95357df5158aa106586de1be1167af7a/source.bam,sprite/ressources/WQMQ2A4/sources/d24c1ddc3cba84e9c3687ba29f0bb10d95357df5158aa106586de1be1167af7a/source.json,verified
WQMQ2A6,1B8CEB26A7EB411A151452C451B5291A84E020B61F33BEF1019DBB43C55045FB,DEA289C9EA4EC4561DFDEADBF22BE2FEFB16E92E8AF9D89C5D852A146717E65C,data/PaperDol.bif,0x06200B78,sprite/ressources/WQMQ2A6/sources/1b8ceb26a7eb411a151452c451b5291a84e020b61f33bef1019dbb43c55045fb/source.bamc,sprite/ressources/WQMQ2A6/sources/1b8ceb26a7eb411a151452c451b5291a84e020b61f33bef1019dbb43c55045fb/source.bam,sprite/ressources/WQMQ2A6/sources/1b8ceb26a7eb411a151452c451b5291a84e020b61f33bef1019dbb43c55045fb/source.json,verified
WQMQ2G1,852D227E6E36C0AEC33D0AB3B4EB8F55F633950CBEF0988DABAF32504FAA0277,083BA0CC25DB5F52FF68809A04C9494F3AEC970E296BD9B855E07512897273B0,data/PaperDol.bif,0x06200B79,sprite/ressources/WQMQ2G1/sources/852d227e6e36c0aec33d0ab3b4eb8f55f633950cbef0988dabaf32504faa0277/source.bamc,sprite/ressources/WQMQ2G1/sources/852d227e6e36c0aec33d0ab3b4eb8f55f633950cbef0988dabaf32504faa0277/source.bam,sprite/ressources/WQMQ2G1/sources/852d227e6e36c0aec33d0ab3b4eb8f55f633950cbef0988dabaf32504faa0277/source.json,verified
WQMQ3A2,8202751EA7D272A2A070FFC667B8DC67CFFA4D4E1B82F72D55341F50389295FC,F4C2283EF1DC385F9588CDA785CFB211B712AC2C85AAE41DAC109EA76A8C4EAB,data/PaperDol.bif,0x06200B7A,sprite/ressources/WQMQ3A2/sources/8202751ea7d272a2a070ffc667b8dc67cffa4d4e1b82f72d55341f50389295fc/source.bamc,sprite/ressources/WQMQ3A2/sources/8202751ea7d272a2a070ffc667b8dc67cffa4d4e1b82f72d55341f50389295fc/source.bam,sprite/ressources/WQMQ3A2/sources/8202751ea7d272a2a070ffc667b8dc67cffa4d4e1b82f72d55341f50389295fc/source.json,verified
WQMQ3A4,D24C1DDC3CBA84E9C3687BA29F0BB10D95357DF5158AA106586DE1BE1167AF7A,B1A66FCF660F0CF7F967B00A17800DDA7F16EA4AB848054B3161520BA17425C1,data/PaperDol.bif,0x06200B7B,sprite/ressources/WQMQ3A4/sources/d24c1ddc3cba84e9c3687ba29f0bb10d95357df5158aa106586de1be1167af7a/source.bamc,sprite/ressources/WQMQ3A4/sources/d24c1ddc3cba84e9c3687ba29f0bb10d95357df5158aa106586de1be1167af7a/source.bam,sprite/ressources/WQMQ3A4/sources/d24c1ddc3cba84e9c3687ba29f0bb10d95357df5158aa106586de1be1167af7a/source.json,verified
WQMQ3A6,1B8CEB26A7EB411A151452C451B5291A84E020B61F33BEF1019DBB43C55045FB,DEA289C9EA4EC4561DFDEADBF22BE2FEFB16E92E8AF9D89C5D852A146717E65C,data/PaperDol.bif,0x06200B7C,sprite/ressources/WQMQ3A6/sources/1b8ceb26a7eb411a151452c451b5291a84e020b61f33bef1019dbb43c55045fb/source.bamc,sprite/ressources/WQMQ3A6/sources/1b8ceb26a7eb411a151452c451b5291a84e020b61f33bef1019dbb43c55045fb/source.bam,sprite/ressources/WQMQ3A6/sources/1b8ceb26a7eb411a151452c451b5291a84e020b61f33bef1019dbb43c55045fb/source.json,verified
WQMQ3G1,852D227E6E36C0AEC33D0AB3B4EB8F55F633950CBEF0988DABAF32504FAA0277,083BA0CC25DB5F52FF68809A04C9494F3AEC970E296BD9B855E07512897273B0,data/PaperDol.bif,0x06200B7D,sprite/ressources/WQMQ3G1/sources/852d227e6e36c0aec33d0ab3b4eb8f55f633950cbef0988dabaf32504faa0277/source.bamc,sprite/ressources/WQMQ3G1/sources/852d227e6e36c0aec33d0ab3b4eb8f55f633950cbef0988dabaf32504faa0277/source.bam,sprite/ressources/WQMQ3G1/sources/852d227e6e36c0aec33d0ab3b4eb8f55f633950cbef0988dabaf32504faa0277/source.json,verified
WQMQ4A2,8202751EA7D272A2A070FFC667B8DC67CFFA4D4E1B82F72D55341F50389295FC,F4C2283EF1DC385F9588CDA785CFB211B712AC2C85AAE41DAC109EA76A8C4EAB,data/PaperDol.bif,0x06200B7E,sprite/ressources/WQMQ4A2/sources/8202751ea7d272a2a070ffc667b8dc67cffa4d4e1b82f72d55341f50389295fc/source.bamc,sprite/ressources/WQMQ4A2/sources/8202751ea7d272a2a070ffc667b8dc67cffa4d4e1b82f72d55341f50389295fc/source.bam,sprite/ressources/WQMQ4A2/sources/8202751ea7d272a2a070ffc667b8dc67cffa4d4e1b82f72d55341f50389295fc/source.json,verified
WQMQ4A4,D24C1DDC3CBA84E9C3687BA29F0BB10D95357DF5158AA106586DE1BE1167AF7A,B1A66FCF660F0CF7F967B00A17800DDA7F16EA4AB848054B3161520BA17425C1,data/PaperDol.bif,0x06200B7F,sprite/ressources/WQMQ4A4/sources/d24c1ddc3cba84e9c3687ba29f0bb10d95357df5158aa106586de1be1167af7a/source.bamc,sprite/ressources/WQMQ4A4/sources/d24c1ddc3cba84e9c3687ba29f0bb10d95357df5158aa106586de1be1167af7a/source.bam,sprite/ressources/WQMQ4A4/sources/d24c1ddc3cba84e9c3687ba29f0bb10d95357df5158aa106586de1be1167af7a/source.json,verified
WQMQ4A6,1B8CEB26A7EB411A151452C451B5291A84E020B61F33BEF1019DBB43C55045FB,DEA289C9EA4EC4561DFDEADBF22BE2FEFB16E92E8AF9D89C5D852A146717E65C,data/PaperDol.bif,0x06200B80,sprite/ressources/WQMQ4A6/sources/1b8ceb26a7eb411a151452c451b5291a84e020b61f33bef1019dbb43c55045fb/source.bamc,sprite/ressources/WQMQ4A6/sources/1b8ceb26a7eb411a151452c451b5291a84e020b61f33bef1019dbb43c55045fb/source.bam,sprite/ressources/WQMQ4A6/sources/1b8ceb26a7eb411a151452c451b5291a84e020b61f33bef1019dbb43c55045fb/source.json,verified
WQMQ4G1,852D227E6E36C0AEC33D0AB3B4EB8F55F633950CBEF0988DABAF32504FAA0277,083BA0CC25DB5F52FF68809A04C9494F3AEC970E296BD9B855E07512897273B0,data/PaperDol.bif,0x06200B81,sprite/ressources/WQMQ4G1/sources/852d227e6e36c0aec33d0ab3b4eb8f55f633950cbef0988dabaf32504faa0277/source.bamc,sprite/ressources/WQMQ4G1/sources/852d227e6e36c0aec33d0ab3b4eb8f55f633950cbef0988dabaf32504faa0277/source.bam,sprite/ressources/WQMQ4G1/sources/852d227e6e36c0aec33d0ab3b4eb8f55f633950cbef0988dabaf32504faa0277/source.json,verified
WQMQSA2,8202751EA7D272A2A070FFC667B8DC67CFFA4D4E1B82F72D55341F50389295FC,F4C2283EF1DC385F9588CDA785CFB211B712AC2C85AAE41DAC109EA76A8C4EAB,data/OBJAnim.bif,0x0020067C,sprite/ressources/WQMQSA2/sources/8202751ea7d272a2a070ffc667b8dc67cffa4d4e1b82f72d55341f50389295fc/source.bamc,sprite/ressources/WQMQSA2/sources/8202751ea7d272a2a070ffc667b8dc67cffa4d4e1b82f72d55341f50389295fc/source.bam,sprite/ressources/WQMQSA2/sources/8202751ea7d272a2a070ffc667b8dc67cffa4d4e1b82f72d55341f50389295fc/source.json,verified
WQMQSA4,D24C1DDC3CBA84E9C3687BA29F0BB10D95357DF5158AA106586DE1BE1167AF7A,B1A66FCF660F0CF7F967B00A17800DDA7F16EA4AB848054B3161520BA17425C1,data/OBJAnim.bif,0x0020067D,sprite/ressources/WQMQSA4/sources/d24c1ddc3cba84e9c3687ba29f0bb10d95357df5158aa106586de1be1167af7a/source.bamc,sprite/ressources/WQMQSA4/sources/d24c1ddc3cba84e9c3687ba29f0bb10d95357df5158aa106586de1be1167af7a/source.bam,sprite/ressources/WQMQSA4/sources/d24c1ddc3cba84e9c3687ba29f0bb10d95357df5158aa106586de1be1167af7a/source.json,verified
WQMQSA6,1B8CEB26A7EB411A151452C451B5291A84E020B61F33BEF1019DBB43C55045FB,DEA289C9EA4EC4561DFDEADBF22BE2FEFB16E92E8AF9D89C5D852A146717E65C,data/OBJAnim.bif,0x0020067E,sprite/ressources/WQMQSA6/sources/1b8ceb26a7eb411a151452c451b5291a84e020b61f33bef1019dbb43c55045fb/source.bamc,sprite/ressources/WQMQSA6/sources/1b8ceb26a7eb411a151452c451b5291a84e020b61f33bef1019dbb43c55045fb/source.bam,sprite/ressources/WQMQSA6/sources/1b8ceb26a7eb411a151452c451b5291a84e020b61f33bef1019dbb43c55045fb/source.json,verified
WQMQSG1,852D227E6E36C0AEC33D0AB3B4EB8F55F633950CBEF0988DABAF32504FAA0277,083BA0CC25DB5F52FF68809A04C9494F3AEC970E296BD9B855E07512897273B0,data/OBJAnim.bif,0x0020067F,sprite/ressources/WQMQSG1/sources/852d227e6e36c0aec33d0ab3b4eb8f55f633950cbef0988dabaf32504faa0277/source.bamc,sprite/ressources/WQMQSG1/sources/852d227e6e36c0aec33d0ab3b4eb8f55f633950cbef0988dabaf32504faa0277/source.bam,sprite/ressources/WQMQSG1/sources/852d227e6e36c0aec33d0ab3b4eb8f55f633950cbef0988dabaf32504faa0277/source.json,verified
WQMS0A1,5F5931F0BB95EDFC5CFF4312B7FCB00F31A940568AD96C016985B792FA84BEDD,B08B10A9507A7BF0B4094C9349692841FE1A5CFE72ED319AF2F6A88C85A1CCB5,data/PaperDol.bif,0x06200B82,sprite/ressources/WQMS0A1/sources/5f5931f0bb95edfc5cff4312b7fcb00f31a940568ad96c016985b792fa84bedd/source.bamc,sprite/ressources/WQMS0A1/sources/5f5931f0bb95edfc5cff4312b7fcb00f31a940568ad96c016985b792fa84bedd/source.bam,sprite/ressources/WQMS0A1/sources/5f5931f0bb95edfc5cff4312b7fcb00f31a940568ad96c016985b792fa84bedd/source.json,verified
WQMS0A3,82823969EA14CB0E657FC89EED2952CBA31D8D8E03589E05274CFB1A165AE2FD,355F45F5E2D5F0E366844494E2944B2D8289DD82CE5F2258A19183873487CCC1,data/PaperDol.bif,0x06200B83,sprite/ressources/WQMS0A3/sources/82823969ea14cb0e657fc89eed2952cba31d8d8e03589e05274cfb1a165ae2fd/source.bamc,sprite/ressources/WQMS0A3/sources/82823969ea14cb0e657fc89eed2952cba31d8d8e03589e05274cfb1a165ae2fd/source.bam,sprite/ressources/WQMS0A3/sources/82823969ea14cb0e657fc89eed2952cba31d8d8e03589e05274cfb1a165ae2fd/source.json,verified
WQMS0A5,8F59B3B1C9FFD374F52FCC88EE0C14E9560199121BE331005B9ECCC6CEDF015E,39F240170B7CD936DCFA9C579B8261BB05F0AC2211F0B6DCCAF5D446B0890E88,data/PaperDol.bif,0x06200B84,sprite/ressources/WQMS0A5/sources/8f59b3b1c9ffd374f52fcc88ee0c14e9560199121be331005b9eccc6cedf015e/source.bamc,sprite/ressources/WQMS0A5/sources/8f59b3b1c9ffd374f52fcc88ee0c14e9560199121be331005b9eccc6cedf015e/source.bam,sprite/ressources/WQMS0A5/sources/8f59b3b1c9ffd374f52fcc88ee0c14e9560199121be331005b9eccc6cedf015e/source.json,verified
WQMS0A7,4529326A413342C640AD593D91494EF38F44E7E56FF20F17BC61CE1886985AE0,92B8BFEBEF2E94669CFEA514327EA955A80C88C4C0095A704485F6CCCAA70635,data/PaperDol.bif,0x06200B85,sprite/ressources/WQMS0A7/sources/4529326a413342c640ad593d91494ef38f44e7e56ff20f17bc61ce1886985ae0/source.bamc,sprite/ressources/WQMS0A7/sources/4529326a413342c640ad593d91494ef38f44e7e56ff20f17bc61ce1886985ae0/source.bam,sprite/ressources/WQMS0A7/sources/4529326a413342c640ad593d91494ef38f44e7e56ff20f17bc61ce1886985ae0/source.json,verified
WQMS0A8,8FC02B04522B1225B1BD80624D80C7AAFEB483B5AE1810348EA7C5F6B44D1DC2,861F7D4E45120BB13163E3886F608896A6A5A3FB6C25BBBEB404938996A3CD09,data/PaperDol.bif,0x06200B86,sprite/ressources/WQMS0A8/sources/8fc02b04522b1225b1bd80624d80c7aafeb483b5ae1810348ea7c5f6b44d1dc2/source.bamc,sprite/ressources/WQMS0A8/sources/8fc02b04522b1225b1bd80624d80c7aafeb483b5ae1810348ea7c5f6b44d1dc2/source.bam,sprite/ressources/WQMS0A8/sources/8fc02b04522b1225b1bd80624d80c7aafeb483b5ae1810348ea7c5f6b44d1dc2/source.json,verified
WQMS0A9,4529326A413342C640AD593D91494EF38F44E7E56FF20F17BC61CE1886985AE0,92B8BFEBEF2E94669CFEA514327EA955A80C88C4C0095A704485F6CCCAA70635,data/PaperDol.bif,0x06200B87,sprite/ressources/WQMS0A9/sources/4529326a413342c640ad593d91494ef38f44e7e56ff20f17bc61ce1886985ae0/source.bamc,sprite/ressources/WQMS0A9/sources/4529326a413342c640ad593d91494ef38f44e7e56ff20f17bc61ce1886985ae0/source.bam,sprite/ressources/WQMS0A9/sources/4529326a413342c640ad593d91494ef38f44e7e56ff20f17bc61ce1886985ae0/source.json,verified
WQMS0G1,89F3513CFE5948F212DC0AC00A296DAFAEB107F5F8D9135B90696CED04C6BD10,F48DFEB03C1BE912021A6B22B07B7FCDC812912253F8729C857CBED312A54D28,data/PaperDol.bif,0x06200B88,sprite/ressources/WQMS0G1/sources/89f3513cfe5948f212dc0ac00a296dafaeb107f5f8d9135b90696ced04c6bd10/source.bamc,sprite/ressources/WQMS0G1/sources/89f3513cfe5948f212dc0ac00a296dafaeb107f5f8d9135b90696ced04c6bd10/source.bam,sprite/ressources/WQMS0G1/sources/89f3513cfe5948f212dc0ac00a296dafaeb107f5f8d9135b90696ced04c6bd10/source.json,verified
WQMS0OA7,2229B94012811C9B9A74B878B4FC3EB0F12430B819B44B3D03F5FF590396C142,9065B7B624FD69C8FC2C6CBAA5B886235E3716224E0D2BEE79D921D3996CD236,data/PaperDol.bif,0x06200B89,sprite/ressources/WQMS0OA7/sources/2229b94012811c9b9a74b878b4fc3eb0f12430b819b44b3d03f5ff590396c142/source.bamc,sprite/ressources/WQMS0OA7/sources/2229b94012811c9b9a74b878b4fc3eb0f12430b819b44b3d03f5ff590396c142/source.bam,sprite/ressources/WQMS0OA7/sources/2229b94012811c9b9a74b878b4fc3eb0f12430b819b44b3d03f5ff590396c142/source.json,verified
WQMS0OA8,608A307984746C14D38C6A9DFA370B5C9EBEED016EA1C3E7639E3755EA52ADE8,8E3AD972E13BFF0B6D6DC85B3004A4666DE3B54128AE663580BE8FD452471956,data/PaperDol.bif,0x06200B8A,sprite/ressources/WQMS0OA8/sources/608a307984746c14d38c6a9dfa370b5c9ebeed016ea1c3e7639e3755ea52ade8/source.bamc,sprite/ressources/WQMS0OA8/sources/608a307984746c14d38c6a9dfa370b5c9ebeed016ea1c3e7639e3755ea52ade8/source.bam,sprite/ressources/WQMS0OA8/sources/608a307984746c14d38c6a9dfa370b5c9ebeed016ea1c3e7639e3755ea52ade8/source.json,verified
WQMS0OA9,2229B94012811C9B9A74B878B4FC3EB0F12430B819B44B3D03F5FF590396C142,9065B7B624FD69C8FC2C6CBAA5B886235E3716224E0D2BEE79D921D3996CD236,data/PaperDol.bif,0x06200B8B,sprite/ressources/WQMS0OA9/sources/2229b94012811c9b9a74b878b4fc3eb0f12430b819b44b3d03f5ff590396c142/source.bamc,sprite/ressources/WQMS0OA9/sources/2229b94012811c9b9a74b878b4fc3eb0f12430b819b44b3d03f5ff590396c142/source.bam,sprite/ressources/WQMS0OA9/sources/2229b94012811c9b9a74b878b4fc3eb0f12430b819b44b3d03f5ff590396c142/source.json,verified
WQMS0OG1,B12ED9017748B1742CF6AFB51536E5206B9B11978D13A8FA817AEDE95EB8641F,21D87E1107BE9887C33AF3F88104A3832F487E0765370461F1193CBB3F215C84,data/PaperDol.bif,0x06200B8C,sprite/ressources/WQMS0OG1/sources/b12ed9017748b1742cf6afb51536e5206b9b11978d13a8fa817aede95eb8641f/source.bamc,sprite/ressources/WQMS0OG1/sources/b12ed9017748b1742cf6afb51536e5206b9b11978d13a8fa817aede95eb8641f/source.bam,sprite/ressources/WQMS0OG1/sources/b12ed9017748b1742cf6afb51536e5206b9b11978d13a8fa817aede95eb8641f/source.json,verified
WQMS1A1,5F5931F0BB95EDFC5CFF4312B7FCB00F31A940568AD96C016985B792FA84BEDD,B08B10A9507A7BF0B4094C9349692841FE1A5CFE72ED319AF2F6A88C85A1CCB5,data/OBJAnim.bif,0x00200680,sprite/ressources/WQMS1A1/sources/5f5931f0bb95edfc5cff4312b7fcb00f31a940568ad96c016985b792fa84bedd/source.bamc,sprite/ressources/WQMS1A1/sources/5f5931f0bb95edfc5cff4312b7fcb00f31a940568ad96c016985b792fa84bedd/source.bam,sprite/ressources/WQMS1A1/sources/5f5931f0bb95edfc5cff4312b7fcb00f31a940568ad96c016985b792fa84bedd/source.json,verified
WQMS1A3,82823969EA14CB0E657FC89EED2952CBA31D8D8E03589E05274CFB1A165AE2FD,355F45F5E2D5F0E366844494E2944B2D8289DD82CE5F2258A19183873487CCC1,data/OBJAnim.bif,0x00200681,sprite/ressources/WQMS1A3/sources/82823969ea14cb0e657fc89eed2952cba31d8d8e03589e05274cfb1a165ae2fd/source.bamc,sprite/ressources/WQMS1A3/sources/82823969ea14cb0e657fc89eed2952cba31d8d8e03589e05274cfb1a165ae2fd/source.bam,sprite/ressources/WQMS1A3/sources/82823969ea14cb0e657fc89eed2952cba31d8d8e03589e05274cfb1a165ae2fd/source.json,verified
WQMS1A5,8F59B3B1C9FFD374F52FCC88EE0C14E9560199121BE331005B9ECCC6CEDF015E,39F240170B7CD936DCFA9C579B8261BB05F0AC2211F0B6DCCAF5D446B0890E88,data/OBJAnim.bif,0x00200682,sprite/ressources/WQMS1A5/sources/8f59b3b1c9ffd374f52fcc88ee0c14e9560199121be331005b9eccc6cedf015e/source.bamc,sprite/ressources/WQMS1A5/sources/8f59b3b1c9ffd374f52fcc88ee0c14e9560199121be331005b9eccc6cedf015e/source.bam,sprite/ressources/WQMS1A5/sources/8f59b3b1c9ffd374f52fcc88ee0c14e9560199121be331005b9eccc6cedf015e/source.json,verified
WQMS1A7,4529326A413342C640AD593D91494EF38F44E7E56FF20F17BC61CE1886985AE0,92B8BFEBEF2E94669CFEA514327EA955A80C88C4C0095A704485F6CCCAA70635,data/OBJAnim.bif,0x00200683,sprite/ressources/WQMS1A7/sources/4529326a413342c640ad593d91494ef38f44e7e56ff20f17bc61ce1886985ae0/source.bamc,sprite/ressources/WQMS1A7/sources/4529326a413342c640ad593d91494ef38f44e7e56ff20f17bc61ce1886985ae0/source.bam,sprite/ressources/WQMS1A7/sources/4529326a413342c640ad593d91494ef38f44e7e56ff20f17bc61ce1886985ae0/source.json,verified
WQMS1A8,8FC02B04522B1225B1BD80624D80C7AAFEB483B5AE1810348EA7C5F6B44D1DC2,861F7D4E45120BB13163E3886F608896A6A5A3FB6C25BBBEB404938996A3CD09,data/OBJAnim.bif,0x00200684,sprite/ressources/WQMS1A8/sources/8fc02b04522b1225b1bd80624d80c7aafeb483b5ae1810348ea7c5f6b44d1dc2/source.bamc,sprite/ressources/WQMS1A8/sources/8fc02b04522b1225b1bd80624d80c7aafeb483b5ae1810348ea7c5f6b44d1dc2/source.bam,sprite/ressources/WQMS1A8/sources/8fc02b04522b1225b1bd80624d80c7aafeb483b5ae1810348ea7c5f6b44d1dc2/source.json,verified
WQMS1A9,4529326A413342C640AD593D91494EF38F44E7E56FF20F17BC61CE1886985AE0,92B8BFEBEF2E94669CFEA514327EA955A80C88C4C0095A704485F6CCCAA70635,data/OBJAnim.bif,0x00200685,sprite/ressources/WQMS1A9/sources/4529326a413342c640ad593d91494ef38f44e7e56ff20f17bc61ce1886985ae0/source.bamc,sprite/ressources/WQMS1A9/sources/4529326a413342c640ad593d91494ef38f44e7e56ff20f17bc61ce1886985ae0/source.bam,sprite/ressources/WQMS1A9/sources/4529326a413342c640ad593d91494ef38f44e7e56ff20f17bc61ce1886985ae0/source.json,verified
WQMS1G1,89F3513CFE5948F212DC0AC00A296DAFAEB107F5F8D9135B90696CED04C6BD10,F48DFEB03C1BE912021A6B22B07B7FCDC812912253F8729C857CBED312A54D28,data/OBJAnim.bif,0x00200686,sprite/ressources/WQMS1G1/sources/89f3513cfe5948f212dc0ac00a296dafaeb107f5f8d9135b90696ced04c6bd10/source.bamc,sprite/ressources/WQMS1G1/sources/89f3513cfe5948f212dc0ac00a296dafaeb107f5f8d9135b90696ced04c6bd10/source.bam,sprite/ressources/WQMS1G1/sources/89f3513cfe5948f212dc0ac00a296dafaeb107f5f8d9135b90696ced04c6bd10/source.json,verified
WQMS1OA7,2229B94012811C9B9A74B878B4FC3EB0F12430B819B44B3D03F5FF590396C142,9065B7B624FD69C8FC2C6CBAA5B886235E3716224E0D2BEE79D921D3996CD236,data/OBJAnim.bif,0x00200687,sprite/ressources/WQMS1OA7/sources/2229b94012811c9b9a74b878b4fc3eb0f12430b819b44b3d03f5ff590396c142/source.bamc,sprite/ressources/WQMS1OA7/sources/2229b94012811c9b9a74b878b4fc3eb0f12430b819b44b3d03f5ff590396c142/source.bam,sprite/ressources/WQMS1OA7/sources/2229b94012811c9b9a74b878b4fc3eb0f12430b819b44b3d03f5ff590396c142/source.json,verified
WQMS1OA8,608A307984746C14D38C6A9DFA370B5C9EBEED016EA1C3E7639E3755EA52ADE8,8E3AD972E13BFF0B6D6DC85B3004A4666DE3B54128AE663580BE8FD452471956,data/OBJAnim.bif,0x00200688,sprite/ressources/WQMS1OA8/sources/608a307984746c14d38c6a9dfa370b5c9ebeed016ea1c3e7639e3755ea52ade8/source.bamc,sprite/ressources/WQMS1OA8/sources/608a307984746c14d38c6a9dfa370b5c9ebeed016ea1c3e7639e3755ea52ade8/source.bam,sprite/ressources/WQMS1OA8/sources/608a307984746c14d38c6a9dfa370b5c9ebeed016ea1c3e7639e3755ea52ade8/source.json,verified
WQMS1OA9,2229B94012811C9B9A74B878B4FC3EB0F12430B819B44B3D03F5FF590396C142,9065B7B624FD69C8FC2C6CBAA5B886235E3716224E0D2BEE79D921D3996CD236,data/OBJAnim.bif,0x00200689,sprite/ressources/WQMS1OA9/sources/2229b94012811c9b9a74b878b4fc3eb0f12430b819b44b3d03f5ff590396c142/source.bamc,sprite/ressources/WQMS1OA9/sources/2229b94012811c9b9a74b878b4fc3eb0f12430b819b44b3d03f5ff590396c142/source.bam,sprite/ressources/WQMS1OA9/sources/2229b94012811c9b9a74b878b4fc3eb0f12430b819b44b3d03f5ff590396c142/source.json,verified
WQMS1OG1,B12ED9017748B1742CF6AFB51536E5206B9B11978D13A8FA817AEDE95EB8641F,21D87E1107BE9887C33AF3F88104A3832F487E0765370461F1193CBB3F215C84,data/OBJAnim.bif,0x0020068A,sprite/ressources/WQMS1OG1/sources/b12ed9017748b1742cf6afb51536e5206b9b11978d13a8fa817aede95eb8641f/source.bamc,sprite/ressources/WQMS1OG1/sources/b12ed9017748b1742cf6afb51536e5206b9b11978d13a8fa817aede95eb8641f/source.bam,sprite/ressources/WQMS1OG1/sources/b12ed9017748b1742cf6afb51536e5206b9b11978d13a8fa817aede95eb8641f/source.json,verified
WQMS2A2,BBBF6D0CB106D3F4D4454EB3B3C4AA603DE916A7E816B4E3D72DAED9E35DF4DD,C7ABC88003E66457CE90520D3E1F3195A70493906FF166ED2BA754ED3A79BE98,data/OBJAnim.bif,0x0020068B,sprite/ressources/WQMS2A2/sources/bbbf6d0cb106d3f4d4454eb3b3c4aa603de916a7e816b4e3d72daed9e35df4dd/source.bamc,sprite/ressources/WQMS2A2/sources/bbbf6d0cb106d3f4d4454eb3b3c4aa603de916a7e816b4e3d72daed9e35df4dd/source.bam,sprite/ressources/WQMS2A2/sources/bbbf6d0cb106d3f4d4454eb3b3c4aa603de916a7e816b4e3d72daed9e35df4dd/source.json,verified
WQMS2A4,FD6769D8450EEE4E720F544BCA96D24CFD1C853CFE3AFD8ABFDF80CB27D1A8D9,D8198A3DC21414D3102F72FF5D92ECE56A20635C8F2024A9E73B061ECCC1F566,data/OBJAnim.bif,0x0020068C,sprite/ressources/WQMS2A4/sources/fd6769d8450eee4e720f544bca96d24cfd1c853cfe3afd8abfdf80cb27d1a8d9/source.bamc,sprite/ressources/WQMS2A4/sources/fd6769d8450eee4e720f544bca96d24cfd1c853cfe3afd8abfdf80cb27d1a8d9/source.bam,sprite/ressources/WQMS2A4/sources/fd6769d8450eee4e720f544bca96d24cfd1c853cfe3afd8abfdf80cb27d1a8d9/source.json,verified
