bam_resref,source_bif,locator,source_sha256,canonical_sha256,bam_container,bam_version,decode_status,decode_error,frame_count,cycle_count,cycle_slot_count,transparent_palette_index,width_min,width_max,height_min,height_max,center_x_min,center_x_max,center_y_min,center_y_max,native_pixel_count,native_frame_pixel_count_max,transparent_pixel_count,opaque_pixel_count,used_palette_index_count,partial_alpha_pixels,duplicate_used_rgba_frames,duplicate_used_rgba_pairs,duplicate_used_rgba_examples,registry_resource_estimated_bytes,family_count,family_ids,animation_ids,layer_kinds,bam_prefixes,bam_suffixes,runtime_relevant,override_collision,blocker
CDFT1G18,data/GUIIcon.bif,0x004001DF,14A2D9FCF480011B52A89B9F8701C36878254B4E3771E6865478C3D0665B0CFB,F7670CB956E65847200D6A91ECEC6CC925A1A415A75553BCE7B6E054A93AF542,BAMC,V1,ok,,846,99,2116,0,1,37,1,52,0,19,0,39,173871,1739,75526,98345,153,0,0,0,,1151080,2,0x5312:body:armor-code:1:CDFT1;0x6312:body:armor-code:1:CDFT1,0x5312;0x6312,body,CDFT1,G18,yes,no,
CDFT1G19,data/GUIIcon.bif,0x004001E0,D87B4DB6928A802F1865A725393F104A7DC711794F409C0B3CE33A476DE2E739,8EC815C295547C220EB8BF7F5A134FF50E57F57F8610403D5DE10939AE3D2584,BAMC,V1,ok,,846,99,2116,0,1,54,1,48,0,26,0,38,154899,1656,70059,84840,164,0,0,0,,1075192,2,0x5312:body:armor-code:1:CDFT1;0x6312:body:armor-code:1:CDFT1,0x5312;0x6312,body,CDFT1,G19,yes,no,
CDFT1SA,data/GUIIcon.bif,0x004001E2,B531C47AE404587573A5DD1A140D74693F31B877F2DC4CF6CEB5A8A4532FCC8C,EF9B138C67C2999DF58F3C1636B5DF201AB0701C3DD7E10FC11A794A0DB6CA5E,BAMC,V1,ok,,126,9,126,0,20,46,42,57,9,32,32,46,165032,1978,77485,87547,145,0,0,0,,727244,2,0x5312:body:armor-code:1:CDFT1;0x6312:body:armor-code:1:CDFT1,0x5312;0x6312,body,CDFT1,SA,yes,no,
CDFT1SS,data/GUIIcon.bif,0x004001E3,60778898E616FB5303623F74CB1AE8F9374A4B79ED09A9A8EF392CEC03F4A963,A22739257DC55CC7FFC47FC63E0C7158C6F6AF7AB169156F4EFFECDBB67D0036,BAMC,V1,ok,,135,9,126,0,18,42,35,58,9,33,16,47,173142,1932,77353,95789,221,0,0,0,,764436,2,0x5312:body:armor-code:1:CDFT1;0x6312:body:armor-code:1:CDFT1,0x5312;0x6312,body,CDFT1,SS,yes,no,
CDFT1SX,data/GUIIcon.bif,0x004001E4,E47D5C3F23839D01EFF1E84B7643BE4BD6979213E6D4C231499CFCC14252635E,AF023DB7EC0D19BABE60E4B238AF40D5D940BF33884DA3F1724AAD190F95BDFD,BAMC,V1,ok,,126,9,126,0,20,29,42,51,10,20,31,40,137032,1288,53727,83305,143,0,0,0,,615244,2,0x5312:body:armor-code:1:CDFT1;0x6312:body:armor-code:1:CDFT1,0x5312;0x6312,body,CDFT1,SX,yes,no,
CDFT2A1,data/GUIIcon.bif,0x004001E5,139FD674686BE2DB75C26E6EE3CAD75E46EC75CBB0AFFFFB5A9CD91983050065,704BC00E9B4687D35517551E302D66129565EEAC63CD9CDF1B1F6DB59E78C98B,BAMC,V1,ok,,135,9,126,0,20,37,34,57,9,28,18,46,161213,1612,68015,93198,211,0,0,0,,716720,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,A1,yes,no,
CDFT2A2,data/GUIIcon.bif,0x004001E6,C8FAD2CAF365D3C7463704E81BFE4BBDB1D68E1307D1021F319FF490439A39E6,2AEBB5D87BFD158067B06EE3841D370D31598B1ED86AD6874F01D2D886E51EC7,BAMC,V1,ok,,135,9,126,0,17,28,31,53,7,23,16,45,126261,1428,43572,82689,212,0,0,0,,576912,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,A2,yes,no,
CDFT2A3,data/GUIIcon.bif,0x004001E7,8977B46BD151E47EBFB231B838ACFFC1753CCF47C771E7A0567FDF1AE53F1801,4407A54CDB14DFA2F63041F4379E4AA2FF6D521A8FC33E6DD7246F2629B004A5,BAMC,V1,ok,,135,9,126,0,19,41,36,51,9,32,18,40,163913,1804,69842,94071,213,0,0,0,,727520,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,A3,yes,no,
CDFT2A4,data/GUIIcon.bif,0x004001E8,5F846337AD93767029528989442AC510EFB7B0F644A7ABE83E4603092B35A3BD,475B46A24AEEF3AAD79498EFADE0764D0B9A912E375D7C1756EE910D067C405D,BAMC,V1,ok,,135,9,126,0,16,38,33,50,9,28,18,42,142420,1710,54602,87818,213,0,0,0,,641548,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,A4,yes,no,
CDFT2A5,data/GUIIcon.bif,0x004001E9,A390424EC22FA131B16B1D8CBB173409834787EBD031B0AEE1798A862F5B1531,DC42B08F3833B6B60F13C162350AAAB0AFB6FE979E2BDCA0F71D27E34C5F7A86,BAMC,V1,ok,,135,9,126,0,20,41,34,53,9,31,16,42,162422,1722,67534,94888,212,0,0,0,,721556,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,A5,yes,no,
CDFT2A6,data/GUIIcon.bif,0x004001EA,BAC378CC26DF2597137EB4F98B57C42E906BDD4B4A889E37C187BB8C070D35F7,485BDAAABFB8987D4CE39A8A7353E35B6B36106E98385E9C69D5FD9B033E218B,BAMC,V1,ok,,126,9,126,0,17,36,36,51,9,31,18,39,123246,1368,43744,79502,142,0,0,0,,560100,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,A6,yes,no,
CDFT2A7,data/GUIIcon.bif,0x004001EB,35EC7ECF0120FA94C2A4B4E3DC5306147FED1ED02D67740D0489BF4F3EAE0388,5C7F36958559250196A1DFCC740C1CCF6B1B540E1A87651CB34F1C3D14FDC159,BAMC,V1,ok,,135,9,126,0,15,40,36,57,9,28,23,46,169009,1800,76011,92998,212,0,0,0,,747904,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,A7,yes,no,
CDFT2A8,data/GUIIcon.bif,0x004001EC,72B24E1A4A7F9C6466C961E36C44F646BB57CBD83020758D4A8DC2FE40DA1AFC,BAC6A125575216AB4923DD171F5295F3ACB1B12AC6545F950C3AE428B9D33C16,BAMC,V1,ok,,135,9,126,0,19,40,35,58,9,29,19,47,168929,1700,75609,93320,214,0,0,0,,747584,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,A8,yes,no,
CDFT2A9,data/GUIIcon.bif,0x004001ED,A0ACDFF615E48AD6001404B560DEC288BCC256C78F86D4390F393160789E436D,D41FE69068A4CB725A797BDBF772EBF3CCB71FBB442CA860972732CF1E26BE9E,BAMC,V1,ok,,135,9,126,0,15,40,36,57,9,28,23,46,169009,1800,76033,92976,208,0,0,0,,747904,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,A9,yes,no,
CDFT2CA,data/GUIIcon.bif,0x004001EE,13A880EDDD1A301C0A93E1BE0E93C1815116577D26AE762E4BBBDA1A0707BA39,643AD99BDBD4AA3A1D075AB5038549ADF7081627DBC1A9AB4C48B4861BF43CF1,BAMC,V1,ok,,270,72,2196,0,15,49,37,65,8,25,23,49,355857,2254,165089,190768,161,0,0,0,,1575108,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,CA,yes,no,
CDFT2G1,data/GUIIcon.bif,0x004001EF,50AF642E4A8C8AF3D2A2AF2ACD381F94DEE6C773A75F023BB274E861C52F1824,B31101B31C215FA22CE20214E1CDC82C304D1815FBC1156D2D71FB7ACDE3420C,BAMC,V1,ok,,846,99,2116,0,1,31,1,47,0,19,0,37,63344,1364,26361,36983,129,0,0,0,,708972,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,G1,yes,no,
CDFT2G11,data/GUIIcon.bif,0x004001F0,8D88F6404B4240CE1473709C386C7E3FAB1A55A2D4233073937B73D7658FF179,3B218F231754811DB1821F2C3DC01D4FA39FE87651AE899C60B95FEE224D9581,BAMC,V1,ok,,846,99,2116,0,1,36,1,54,0,17,0,38,118460,1800,53202,65258,135,0,0,0,,929436,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,G11,yes,no,
CDFT2G12,data/GUIIcon.bif,0x004001F1,E3292CA1D3CB2A8D98324CC1E6D60F7A8956A8795101840B19BB17F575E07FD2,675BC4B08396080B32421AAEACF8353BC9611BA94D5A2E485F14C5D14895683A,BAMC,V1,ok,,846,99,2116,0,1,30,1,49,0,18,0,39,107537,1334,42020,65517,127,0,0,0,,885744,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,G12,yes,no,
CDFT2G13,data/GUIIcon.bif,0x004001F2,A99D5ED73B8762C3A79D2964671017D3C75B29651883F5D19EFDA6B0A311A5C5,C433F23C4DC0DB97D0148936E5902CAB9C9E7E1243391CC74B4D0DB87ABC4901,BAMC,V1,ok,,846,99,2116,0,1,23,1,45,0,13,0,38,48937,1035,15962,32975,117,0,0,0,,651344,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,G13,yes,no,
CDFT2G14,data/GUIIcon.bif,0x004001F3,E756D8E2427099A54F6D4558B3FE52DAE52B3622603B7BFC419CF9C7D914FAEF,F14EB45854059C8DB22123A34C1E25E63F5B73B3592D60DDBDD60B04ACE6F44A,BAMC,V1,ok,,846,99,2116,0,1,33,1,46,0,19,0,37,63059,1376,25806,37253,140,0,0,0,,707832,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,G14,yes,no,
CDFT2G15,data/GUIIcon.bif,0x004001F4,123C79BD1F9BB50E691F5187C98E4A5441ED920369D2FF97ECE2C5BCCE93D4C7,89ED1859D41F8B972F31316CA2B9C845EF66AF0D5C2CAFEBD59B698BD95D3191,BAMC,V1,ok,,846,99,2116,0,1,54,1,54,0,27,0,40,212498,2254,92678,119820,168,0,0,0,,1305588,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,G15,yes,no,
CDFT2G16,data/GUIIcon.bif,0x004001F5,1FB46D33BF7F13A48FD065BC0667094E5C9E692A22AB4066CF994B39B86DBE43,CCC85BB5213369498505CB7DC0F869A8D11CE231EE080DCE2455FD72EDBE3516,BAMC,V1,ok,,846,99,2116,0,1,54,1,42,0,26,0,22,24994,1620,12556,12438,127,0,0,0,,555572,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,G16,yes,no,
CDFT2G17,data/GUIIcon.bif,0x004001F6,F0250DBB79EC01CB11FF9AB53784B272C0B9BD9F25D18C9B04B4941C6D3B9D5B,8EDF2D735009A78DF271407BED3C4848F564FB95249D0227E14D9B641688374E,BAMC,V1,ok,,846,99,2116,0,1,29,1,48,0,15,0,38,97704,1334,37746,59958,120,0,0,0,,846412,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,G17,yes,no,
CDFT2G18,data/GUIIcon.bif,0x004001F7,EEFF81D3D63DCC6CB2646E1E7C080B4687B98C6E1B477BA1450D76DA34562860,23BE2CC2560BA0D0F1CEAE3B9B768BF3E573534ABDCE8D64CFC0FA9AABBB8926,BAMC,V1,ok,,846,99,2116,0,1,37,1,52,0,19,0,39,173905,1739,75445,98460,147,0,0,0,,1151216,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,G18,yes,no,
CDFT2G19,data/GUIIcon.bif,0x004001F8,D3DE74C0B87A32CAE72CE2098F132ACD8BB5B42793E49356464920997AFD722D,FA2DFFBE9747ABE17E45D858CCEFA77760C778A31BD9DEB67C11A8C3C730D138,BAMC,V1,ok,,846,99,2116,0,1,54,1,48,0,26,0,38,154899,1656,69863,85036,165,0,0,0,,1075192,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,G19,yes,no,
CDFT2SA,data/GUIIcon.bif,0x004001FA,D49218C7CA37394263DC50DB89C20F3465120EDDCE353059047E0E239895D194,19E6E6005CA73805BDC6B22A8901FFE1708E59244B403FF7C4B5231D26E64E52,BAMC,V1,ok,,126,9,126,0,20,46,42,57,9,32,32,46,165079,1978,77447,87632,139,0,0,0,,727432,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,SA,yes,no,
CDFT2SS,data/GUIIcon.bif,0x004001FB,A8BA58D219E637E375CD69433D65BDA1B83D43CCE764A600131AD8FA4D42B556,7C929C15C1EECD794CFF023A8B9521BADDD36D7A6FE95A29716D63D78FA4CADB,BAMC,V1,ok,,135,9,126,0,18,42,35,58,9,33,16,47,173142,1932,77167,95975,214,0,0,0,,764436,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,SS,yes,no,
CDFT2SX,data/GUIIcon.bif,0x004001FC,4AD1A9C9A1642BC2E232717E9F178D7B91E1785922C6C625E387B8F3B46933E4,F619AEBAE1557EAE1FD4619E6E2E10BFDED416D4DE7BE283E81C004440932730,BAMC,V1,ok,,126,9,126,0,20,29,42,51,10,20,31,40,137032,1288,53638,83394,141,0,0,0,,615244,2,0x5312:body:armor-code:2:CDFT2;0x6312:body:armor-code:2:CDFT2,0x5312;0x6312,body,CDFT2,SX,yes,no,
CDFT3A1,data/GUIIcon.bif,0x004001FD,D13335C7D60880A5CB8586488E8BE326DD1248330E536DF1A98A160A3F7C6CF1,F2369DB367608D679EB9AC26CAD6DC7FE0E2C1E516D648EB641D37CFF4CB1B65,BAMC,V1,ok,,135,9,126,0,20,37,34,57,9,28,18,46,161213,1612,67970,93243,199,0,0,0,,716720,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,A1,yes,no,
CDFT3A2,data/GUIIcon.bif,0x004001FE,E61957D32F2F5575DC6363F9C1FEA5ABC55E224DADB1156D2353578C1011747C,4BA3786E1727534DA98A06307500FA7C207F69857D7EBA9450E4AAB2CCF379C0,BAMC,V1,ok,,135,9,126,0,17,28,31,53,7,23,16,45,126261,1428,43569,82692,198,0,0,0,,576912,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,A2,yes,no,
CDFT3A3,data/GUIIcon.bif,0x004001FF,215025A47C0BAEDBCAEC75B075E8E0096ED5FE2292FA7951FD0F069A5D527264,3136DDE16566C65B1EBE4EC6F09C22DE860E1A6C269C59812C5DBA935732D5CD,BAMC,V1,ok,,135,9,126,0,19,41,36,51,9,32,18,40,163913,1804,69831,94082,200,0,0,0,,727520,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,A3,yes,no,
CDFT3A4,data/GUIIcon.bif,0x00400200,634CB14ABB4CCEF05DB24B40F938590920839757FC3E0DCB2121A913BF0520DC,927581D9250C5E73BAD8DC46645CE653CA981EF2B0E31BAD37CAC4BA074284E7,BAMC,V1,ok,,135,9,126,0,16,38,33,50,9,28,18,42,142420,1710,54599,87821,198,0,0,0,,641548,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,A4,yes,no,
CDFT3A5,data/GUIIcon.bif,0x00400201,A5AC0E4325F3FFBD68D13F3489832A1F6A315831F72CBE64FE65745F829A03AE,0E362C84A46895632BB5378B2FF788C339049E362CC3C36D9C84F161B64F1DB3,BAMC,V1,ok,,135,9,126,0,20,41,34,53,9,31,16,42,162422,1722,67476,94946,198,0,0,0,,721556,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,A5,yes,no,
CDFT3A6,data/GUIIcon.bif,0x00400202,09808E3CF866EC0CFB0F07D26782CA2A0E6CADCF3E7B0D0DEB4D309224B1C329,1CAC54588F7C23E62BA8A7049274DCAC6AB36ABAE1FA235AFE9D6CEF22E8B0F8,BAMC,V1,ok,,126,9,126,0,17,36,36,51,9,31,18,39,123246,1368,43753,79493,140,0,0,0,,560100,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,A6,yes,no,
CDFT3A7,data/GUIIcon.bif,0x00400203,953A083A17952CE6E56A1A8B3913B37006AF2A7EB93E504783825A6AD09D38A6,028117A16FCE7CF329D5BF8C0ED5EC7C58287549CD4FC160EE98BDA641EFEB35,BAMC,V1,ok,,135,9,126,0,15,40,36,57,9,28,23,46,169009,1800,76041,92968,197,0,0,0,,747904,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,A7,yes,no,
CDFT3A8,data/GUIIcon.bif,0x00400204,E6B5DFC61F9ADC1F26E70F1BC17C6B14BC4A691E1C9F7E89E3CD36AB58FDF6BE,564D3CDDCB8D1BF163481590F3741F2DFF090FF944AF167D1266C31C2A6D971A,BAMC,V1,ok,,135,9,126,0,19,40,35,58,9,29,19,47,168929,1700,75618,93311,200,0,0,0,,747584,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,A8,yes,no,
CDFT3A9,data/GUIIcon.bif,0x00400205,6C6B9F52EE7338C544CBAB7091E57BBECEF64A01B48CE167BB1FE5CEC86E9E0D,45E78175B60A8B89434BB48EC77CACA4CF990490EE9C6C933B39C2F183DBB391,BAMC,V1,ok,,135,9,126,0,15,40,36,57,9,28,23,46,169009,1800,76046,92963,197,0,0,0,,747904,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,A9,yes,no,
CDFT3CA,data/GUIIcon.bif,0x00400206,A65EFB0AD14600B2AC0378C2AD05B85D467813516EBD2F17352B18C1821869B4,3650086C98CB6518AC73BE9F3F8B32703A2EDCA67085606B3120096DDCC18827,BAMC,V1,ok,,270,72,2196,0,15,49,37,65,8,25,23,49,355857,2254,165131,190726,154,0,0,0,,1575108,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,CA,yes,no,
CDFT3G1,data/GUIIcon.bif,0x00400207,D4DF845333936AC3A47818E6A68B0DFEFD54A771E26491A15AD9611D8B0D2C1D,2622F4C34A3C5FC8CD9970CD0546063E9D598C5934CE4AB0E789810917EEE5C1,BAMC,V1,ok,,846,99,2116,0,1,31,1,47,0,19,0,37,63344,1364,26362,36982,131,0,0,0,,708972,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,G1,yes,no,
CDFT3G11,data/GUIIcon.bif,0x00400208,D6108B7BF173EC04D2B5B7C433A3E77E9390142CC1299C973F479EDA92FFD86F,CC175A347718855C0711E491777FB4972D0CF28BDDD5CABC178C292C43492F4D,BAMC,V1,ok,,846,99,2116,0,1,36,1,54,0,17,0,38,118460,1800,53214,65246,134,0,0,0,,929436,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,G11,yes,no,
CDFT3G12,data/GUIIcon.bif,0x00400209,34B1D1D27A042CD49EA45B4BC3651FEDA094338671D41CB6E0F265351695B31B,233263DD48F74E132549A8C4245D6E47D80EA2B3FCD886961523F64B5953E3C6,BAMC,V1,ok,,846,99,2116,0,1,30,1,49,0,18,0,39,107537,1334,42023,65514,128,0,0,0,,885744,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,G12,yes,no,
CDFT3G13,data/GUIIcon.bif,0x0040020A,459CFC8312FAED8D0FB5CD29A4BF33065168973061087C497963AA71D3AC1573,DB796C2D9995D4C09D531495A2C2EB0450E8182BEDF400978B4D5DB3E1D15295,BAMC,V1,ok,,846,99,2116,0,1,23,1,45,0,13,0,38,48937,1035,15972,32965,125,0,0,0,,651344,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,G13,yes,no,
CDFT3G14,data/GUIIcon.bif,0x0040020B,651498B0B39ED025982947A7B9EADDF1F13251AEDC496C182D9CE87272F9FD4D,050452C828F0ED5B9490F626357777AA16E3F6E037EF9D2543D66645367B5639,BAMC,V1,ok,,846,99,2116,0,1,33,1,46,0,19,0,37,63059,1376,25810,37249,138,0,0,0,,707832,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,G14,yes,no,
CDFT3G15,data/GUIIcon.bif,0x0040020C,004C3DE3359606BF18069F1D942AEF1E433B089F86A7D46E7D903FD455D560EC,3649998E8FCCF998B2F3547018FF0A89F91A5B9881E7000B465315C96E5CD06B,BAMC,V1,ok,,846,99,2116,0,1,54,1,54,0,27,0,40,212498,2254,92732,119766,166,0,0,0,,1305588,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,G15,yes,no,
CDFT3G16,data/GUIIcon.bif,0x0040020D,7C139F89DBE664FBA48B00353A66155709B1E8DE1F05B52EBC0A2BFC676B95C6,AE89A0353D377EB77654D778C21BE148BFF62E58A411DC63BA91059839FB45F6,BAMC,V1,ok,,846,99,2116,0,1,54,1,42,0,26,0,22,24994,1620,12556,12438,130,0,0,0,,555572,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,G16,yes,no,
CDFT3G17,data/GUIIcon.bif,0x0040020E,CFFC4F2451A6D3EAA31D41E0995D8B1A3E988C0D0DF20A03B4A18E5A096F37B7,21FE3C9299AE875816D5776DE2B74BFC75B2435FDD3C85F8EBCB81BD67A83DDA,BAMC,V1,ok,,846,99,2116,0,1,29,1,48,0,15,0,38,97704,1334,37746,59958,123,0,0,0,,846412,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,G17,yes,no,
CDFT3G18,data/GUIIcon.bif,0x0040020F,CB728009DF7C8E1291FF0E47A334BF0FF51330D10620A7DD3513433B1B654F41,55DBAE95BD92534B3AAFF40EDFB8E6D7F9A9BE0D60DEEADA6E79B97C5C41336F,BAMC,V1,ok,,846,99,2116,0,1,37,1,52,0,19,0,39,173905,1739,75445,98460,146,0,0,0,,1151216,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,G18,yes,no,
CDFT3G19,data/GUIIcon.bif,0x00400210,D33717A364F70D33B066DD9C17489F2884130AA03827CFEDD74183616BD062E4,6D30E32AFB3F8919C0559B61E46DE68CC9FCB20359BC9F7D81583DCEEEB1702F,BAMC,V1,ok,,846,99,2116,0,1,54,1,48,0,26,0,38,154899,1656,69873,85026,163,0,0,0,,1075192,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,G19,yes,no,
CDFT3SA,data/GUIIcon.bif,0x00400212,70213EF136BA84A28927B641A75D4645C1E1381FCE996308755E958C0E791354,1963AA6B617FF33F6EAE4FD2BE4F3E2BE706B19EB9FE0CD4ABB098C58FFDD8D2,BAMC,V1,ok,,126,9,126,0,20,46,42,57,9,32,32,46,165079,1978,77451,87628,137,0,0,0,,727432,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,SA,yes,no,
CDFT3SS,data/GUIIcon.bif,0x00400213,70DEA3C381B9D34E433BEE3C41C43DEB2888BDD5978FC3D486033F3D7925E2E4,70140ECD726899245E1E899524347EBC1B30FA7B7ECB7EAF5E778AECD184FBCF,BAMC,V1,ok,,135,9,126,0,18,42,35,58,9,33,16,47,173142,1932,77221,95921,202,0,0,0,,764436,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,SS,yes,no,
CDFT3SX,data/GUIIcon.bif,0x00400214,CB539A8783B33E7E46F0DF2301C192EC40108F597AEED429313F637155079334,4B6E1D49A1E0593D95A0A66CEB0C7679877762694F465B8EFAEA2B86DBC0C969,BAMC,V1,ok,,126,9,126,0,20,29,42,51,10,20,31,40,137032,1288,53642,83390,139,0,0,0,,615244,2,0x5312:body:armor-code:3:CDFT3;0x6312:body:armor-code:3:CDFT3,0x5312;0x6312,body,CDFT3,SX,yes,no,
CDFT4A1,data/GUIIcon.bif,0x00400215,DF038B12D17E52FF8BBCE0BBD56EFF0495D025A02EDA6CB34C8D92264364AB9D,27DCD7087ECDC4879A58C430D358C4950D17E20B3FBD765FAD8B9544EA45B188,BAMC,V1,ok,,135,9,126,0,20,37,36,57,9,28,19,46,165053,1650,69199,95854,209,0,0,0,,732080,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,A1,yes,no,
CDFT4A2,data/GUIIcon.bif,0x00400216,6E7B2E4A5C7F06A4E9E7A45351CF00938817F5F3446FDEE13C4C23655D91394C,4A35B326A83D2C9AEF544EBC066AA9D7463E1A5158206CE5DD930A7E42AB3B20,BAMC,V1,ok,,135,9,126,0,17,31,30,54,8,24,16,45,132045,1581,47231,84814,201,0,0,0,,600048,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,A2,yes,no,
CDFT4A3,data/GUIIcon.bif,0x00400217,260203D610D4FDE62195427CEAD29ACA36C4442F90673DDABE2BE8C813B3A526,1C425A88DD13C3B030F6F5F00A525C4B88ACC7919DD3B46489FEC07FE7936112,BAMC,V1,ok,,135,9,126,0,20,41,37,50,9,32,18,40,163441,1763,67533,95908,206,0,0,0,,725632,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,A3,yes,no,
CDFT4A4,data/GUIIcon.bif,0x00400218,CC5666EF36AFDBE751D8ED8D52CB9D90DEFB7E50C6E7922D751921B4E8D66F91,E53E96A4021FC28758FA7E22DDA2FE0753F5CF6DE4A4B4D570C4B697F78AC29C,BAMC,V1,ok,,135,9,126,0,17,38,33,49,9,28,19,42,146634,1634,56770,89864,203,0,0,0,,658404,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,A4,yes,no,
