asset_key,domain,asset_type,resref,bam_container,bam_version,frame_count,cycle_count,source_bif,locator,source_size,source_sha256,extracted_path
supplemental:effects:spell-animation-bam:SPRING,effects,spell-animation-bam,SPRING,BAMC,V1,6,1,data/SPELAnim.bif,0x015000D9,3031,8E7A1711E6828EE45992D19619CB539125710FBD34A63F2A2F77E65828E40585,graphics/source/effects/SPRING.bam
supplemental:effects:spell-animation-bam:SPRMPARI,effects,spell-animation-bam,SPRMPARI,BAMC,V1,34,1,data/SPELAnim.bif,0x015000DA,79919,09B369354CFB4056C9654F77C66F6FF79440C9D69BED2A93CAB41F4ED22239C8,graphics/source/effects/SPRMPARI.bam
supplemental:effects:spell-animation-bam:SPRWRA2I,effects,spell-animation-bam,SPRWRA2I,BAMC,V1,48,1,data/SPELAnim.bif,0x015000DC,74710,0A80128F2776AFDAA879543E7884F14546205E33BD40F560F595F4FBEC6D7569,graphics/source/effects/SPRWRA2I.bam
supplemental:effects:spell-animation-bam:SPSCHGI,effects,spell-animation-bam,SPSCHGI,BAMC,V1,18,1,data/SPELAnim.bif,0x015000DF,19642,A67A948C03E96BC7428AC8A4A76072ED6F4E98D8797F64FD3767DA5FAA57668A,graphics/source/effects/SPSCHGI.bam
supplemental:effects:spell-animation-bam:SPSCORIC,effects,spell-animation-bam,SPSCORIC,BAMC,V1,180,9,data/SPELAnim.bif,0x015000E1,243286,9D3AEBECC2005F201103AED40DC05A898702CEE25873A822A6B9D37A2A9791F9,graphics/source/effects/SPSCORIC.bam
supplemental:effects:spell-animation-bam:SPSDRBUR,effects,spell-animation-bam,SPSDRBUR,BAMC,V1,72,9,data/SPELAnim.bif,0x015000E4,396990,65A6442652DE12DD7FCE44C73721A2651BB17F42D1D143F690A3AE1A9D0927E1,graphics/source/effects/SPSDRBUR.bam
supplemental:effects:spell-animation-bam:SPSHIELD,effects,spell-animation-bam,SPSHIELD,BAMC,V1,18,1,data/SPELAnim.bif,0x015000E6,77356,F2916CF508DA13DA5BAC954F2B7F62D0C529DA91FE9EB5A3954EBEEA20FC6279,graphics/source/effects/SPSHIELD.bam
supplemental:effects:spell-animation-bam:SPSMKJET,effects,spell-animation-bam,SPSMKJET,BAMC,V1,6,1,data/SPELAnim.bif,0x015000E9,1257,C7906827AE25477D8F8404BC0EE7A6A1055D8602A9C000241F2CFAD8252D6DA2,graphics/source/effects/SPSMKJET.bam
supplemental:effects:spell-animation-bam:SPSMOLD,effects,spell-animation-bam,SPSMOLD,BAMC,V1,6,1,data/SPELAnim.bif,0x015000EA,579,3BE89BA870213A8EF4D4205DBEE6BCCDC1FEAA76DF3F1F0C4499775B17AB4631,graphics/source/effects/SPSMOLD.bam
supplemental:effects:spell-animation-bam:SPSMPUFF,effects,spell-animation-bam,SPSMPUFF,BAMC,V1,12,2,data/SPELAnim.bif,0x015000EB,1570,1191A157BD8058B57EC8DAB1DE2C63AB7812E44A58881842417F5BDE1D0A7A06,graphics/source/effects/SPSMPUFF.bam
supplemental:effects:spell-animation-bam:SPSNRAYI,effects,spell-animation-bam,SPSNRAYI,BAMC,V1,24,1,data/SPELAnim.bif,0x015000EC,30249,AEE1D9115FF455A2E31E2C3E4737F0274166311CE07C8F3C4ACFB8DB3B63F55B,graphics/source/effects/SPSNRAYI.bam
supplemental:effects:spell-animation-bam:SPSPARKS,effects,spell-animation-bam,SPSPARKS,BAMC,V1,24,4,data/SPELAnim.bif,0x015000EF,4392,7D08C36111FE03CE236FB757B3ED2D2AFD6745258B3F4599D88CE9AD943268F7,graphics/source/effects/SPSPARKS.bam
supplemental:effects:spell-animation-bam:SPSTINK,effects,spell-animation-bam,SPSTINK,BAMC,V1,6,1,data/SPELAnim.bif,0x015000F2,1222,422A0C7B6FF225DE8A16BB1A1FF1CCD9B7C6E1177D52F722209DA48BD53D85FD,graphics/source/effects/SPSTINK.bam
supplemental:effects:spell-animation-bam:SPUNHBL2,effects,spell-animation-bam,SPUNHBL2,BAMC,V1,45,3,data/SPELAnim.bif,0x015000FD,102221,3184AB039397BA3B6AF3529D989FD19C642D87D458A687A59B5A0CE92B111F98,graphics/source/effects/SPUNHBL2.bam
supplemental:effects:spell-animation-bam:SPUNHBL3,effects,spell-animation-bam,SPUNHBL3,BAMC,V1,45,3,data/SPELAnim.bif,0x015000FE,114702,61F265F63A56C7E8BE8D12186D829053CE9F6802BC1D8A0162BFEBA39AA85152,graphics/source/effects/SPUNHBL3.bam
supplemental:effects:spell-animation-bam:SPUNHBLT,effects,spell-animation-bam,SPUNHBLT,BAMC,V1,45,3,data/SPELAnim.bif,0x015000FF,48093,65DACE74BECFE4198CD5560AEE48CD62E637D52F130FF026E1375485E87C4574,graphics/source/effects/SPUNHBLT.bam
supplemental:effects:spell-animation-bam:SPWI124A,effects,spell-animation-bam,SPWI124A,BAMC,V1,1,2,data/SPELAnim.bif,0x01500101,1985,17DD9BC27DFEC2C1992B170AC228C52278D38E3DC323ABFBA0FE095D11BB53D5,graphics/source/effects/SPWI124A.bam
supplemental:effects:spell-animation-bam:SPWI124B,effects,spell-animation-bam,SPWI124B,BAMC,V1,1,2,data/SPELAnim.bif,0x01500102,1754,EE7BD279D5D27B96BE8A94072DEECCA63DD1F62B55E97D17E134285E2F976C20,graphics/source/effects/SPWI124B.bam
supplemental:ui:ui-bam:SPWI222A,ui,ui-bam,SPWI222A,BAM,V1,2,2,data/25GuiBam.bif,0x08F000D4,3132,507F97C4BB2A7747A8F6DB8BF225E011937B82B64E506D9F4410131A3FFDAEA9,graphics/source/ui/SPWI222A.bam
supplemental:ui:ui-bam:SPWI222B,ui,ui-bam,SPWI222B,BAM,V1,2,2,data/25GuiBam.bif,0x08F000D5,3132,DD592FCCD0DFAEEF64F1543D9BE22180E8DF162A54E29ACB2D2C1C05E95D280F,graphics/source/ui/SPWI222B.bam
supplemental:ui:ui-bam:SPWI723A,ui,ui-bam,SPWI723A,BAM,V1,2,2,data/25GuiBam.bif,0x08F000D7,3132,DFE24D8E50DBA9E4CFF1566CF3A66DAF42876D057D5B5667E2368A21F773B70F,graphics/source/ui/SPWI723A.bam
supplemental:ui:ui-bam:SPWI723B,ui,ui-bam,SPWI723B,BAM,V1,2,2,data/25GuiBam.bif,0x08F000D8,3132,FD0213EC70C0DF1ABFECF466693CC5126A48A45647DEB5B5B06DED5513F00792,graphics/source/ui/SPWI723B.bam
supplemental:ui:ui-bam:SPWI818B,ui,ui-bam,SPWI818B,BAM,V1,2,2,data/25GuiBam.bif,0x08F000DB,3132,2207415211C2B102DEF5B4A234B779B2E62807E23D3EC9CD21E02C09F8DB4F19,graphics/source/ui/SPWI818B.bam
supplemental:ui:ui-bam:SPWI918B,ui,ui-bam,SPWI918B,BAM,V1,2,2,data/25GuiBam.bif,0x08F000DE,3132,60E8BF75A3E30050B7D616F85448E05484CD437B7F2CD239D8685BAA4F0F11B2,graphics/source/ui/SPWI918B.bam
supplemental:ui:ui-bam:SPWI919B,ui,ui-bam,SPWI919B,BAM,V1,2,2,data/25GuiBam.bif,0x08F000E1,3132,3A106BAA5128D26EDA9E70F2EC6FE86BCA5776E316962C71B42E8EAED19DE8BC,graphics/source/ui/SPWI919B.bam
supplemental:ui:ui-bam:SPWI920A,ui,ui-bam,SPWI920A,BAM,V1,2,2,data/25GuiBam.bif,0x08F000E3,3132,F7BAD616E4D660EE06E9DE634143A7951C99C196BE2DA64162FF58C82658EDFD,graphics/source/ui/SPWI920A.bam
supplemental:ui:ui-bam:SPWI920B,ui,ui-bam,SPWI920B,BAM,V1,2,2,data/25GuiBam.bif,0x08F000E4,3132,568C8AE1C0F029699332D13035EA22C80DBE5E53D392AAEE7BC185CA34210316,graphics/source/ui/SPWI920B.bam
supplemental:ui:ui-bam:SPWI920C,ui,ui-bam,SPWI920C,BAM,V1,2,2,data/25GuiBam.bif,0x08F000E5,3132,ABBB1869CE73783C995334D6DE2961BE2BE9FCAFF10CA50D97AD9F193230E95F,graphics/source/ui/SPWI920C.bam
supplemental:ui:ui-bam:SPWI921A,ui,ui-bam,SPWI921A,BAM,V1,2,2,data/25GuiBam.bif,0x08F000E6,3132,20F79EB2583A099330914DB677B83FB2D65C62AF5B2CAED88E73F6930E08F873,graphics/source/ui/SPWI921A.bam
supplemental:ui:ui-bam:SPWI921B,ui,ui-bam,SPWI921B,BAM,V1,2,2,data/25GuiBam.bif,0x08F000E7,3132,9435567FB5A142740FA45085E7CCB50601B3163AEB4F0C95B64DDEA1F58E48B0,graphics/source/ui/SPWI921B.bam
supplemental:ui:ui-bam:SPWI922A,ui,ui-bam,SPWI922A,BAM,V1,2,2,data/25GuiBam.bif,0x08F000E9,3132,3E677E7FF587B30A69E49B35D8016682F8116785D40E6F6327A424C415F895A0,graphics/source/ui/SPWI922A.bam
supplemental:ui:ui-bam:SPWI922B,ui,ui-bam,SPWI922B,BAM,V1,2,2,data/25GuiBam.bif,0x08F000EA,3132,D302ED6AE138484B04FD07E14806ACA311D8DA470DD21B169FD622867F9ED485,graphics/source/ui/SPWI922B.bam
supplemental:ui:ui-bam:SPWI923A,ui,ui-bam,SPWI923A,BAM,V1,2,2,data/25GuiBam.bif,0x08F000EC,3132,84E1AB5CA98E4F583180FECBBD505C78F5FA05D2C055B151DC8221D39DA2471A,graphics/source/ui/SPWI923A.bam
supplemental:ui:ui-bam:SPWI923B,ui,ui-bam,SPWI923B,BAM,V1,2,2,data/25GuiBam.bif,0x08F000ED,3132,B32A7CAB1A2359ADA70FE89C0A81DCED97A48F452767730805D88FFF01563256,graphics/source/ui/SPWI923B.bam
supplemental:ui:ui-bam:SPWI924A,ui,ui-bam,SPWI924A,BAM,V1,2,2,data/25GuiBam.bif,0x08F000EF,3132,DF062C964D44F4837475BBEE41B083B0E138D8810FFF285F5316FDA4DADD21FD,graphics/source/ui/SPWI924A.bam
supplemental:ui:ui-bam:SPWI924B,ui,ui-bam,SPWI924B,BAM,V1,2,2,data/25GuiBam.bif,0x08F000F0,3132,D40A9FE1746C57325CCC22C4772B870CBABAF141A86F923E0ED8EAE411BDE4B2,graphics/source/ui/SPWI924B.bam
supplemental:ui:ui-bam:SPWI925A,ui,ui-bam,SPWI925A,BAM,V1,2,2,data/25GuiBam.bif,0x08F000F2,3132,E11261334C6BEDF0A51F950A824BCE80C7CA51D1B0AF2E00037D0289B07FF589,graphics/source/ui/SPWI925A.bam
supplemental:ui:ui-bam:SPWI925B,ui,ui-bam,SPWI925B,BAM,V1,2,2,data/25GuiBam.bif,0x08F000F3,3132,EE73FA4E68868CCB61FA21789F9CF4C992F4A72946C3F42784DF27A66C73B287,graphics/source/ui/SPWI925B.bam
supplemental:effects:spell-animation-bam:SPWIRBLA,effects,spell-animation-bam,SPWIRBLA,BAMC,V1,46,1,data/SPELAnim.bif,0x01500104,117030,75E543DE59FBB953E17DD8755CC71DDFD15F7ADDB59699BD5B98F3A5AAFD0F9C,graphics/source/effects/SPWIRBLA.bam
supplemental:effects:spell-animation-bam:SP_DEMGT,effects,spell-animation-bam,SP_DEMGT,BAMC,V1,42,2,data/25SpelAn.bif,0x0980001C,405058,51382DACD59F0AF394C1B3F33A2FB37199B4B96F904006EB4F9C7AD72FD017A6,graphics/source/effects/SP_DEMGT.bam
supplemental:sprites:character-animation-bam:SSHDA1,sprites,character-animation-bam,SSHDA1,BAMC,V1,50,8,data/CHAAnim.bif,0x00500000,7409,D8DCEE8B65D7559C9E8FFB26E73FCB8B57F31B6A90FA8D4D7EC36E20E3C217C9,graphics/source/sprites/SSHDA1.bam
supplemental:sprites:character-animation-bam:SSHDA1E,sprites,character-animation-bam,SSHDA1E,BAMC,V1,30,8,data/CHAAnim.bif,0x00500001,4805,47A2F18C1F7A02B9CE39FC8603C1AE2DFD29B600EFA6162663F517C458ADF5C2,graphics/source/sprites/SSHDA1E.bam
supplemental:sprites:character-animation-bam:SSHDA1X,sprites,character-animation-bam,SSHDA1X,BAMC,V1,30,8,data/CHAAnim.bif,0x00500002,4861,70103899658DC9D6446AD4931EC9E772EC78BA7BFE48B33252D919B77F08B160,graphics/source/sprites/SSHDA1X.bam
supplemental:sprites:character-animation-bam:SSHDA3,sprites,character-animation-bam,SSHDA3,BAMC,V1,50,8,data/CHAAnim.bif,0x00500003,6507,9A872BC887ED0D3312E14A5E72FEDA39B3DC8B75B73B77E1FD9F828E700B7D9F,graphics/source/sprites/SSHDA3.bam
supplemental:sprites:character-animation-bam:SSHDA3E,sprites,character-animation-bam,SSHDA3E,BAMC,V1,30,8,data/CHAAnim.bif,0x00500004,4273,7D3EF8AD006DCC3884A5F4DADC9343E3155DC4CE7529BCA993DCA72E7F9E92E4,graphics/source/sprites/SSHDA3E.bam
supplemental:sprites:character-animation-bam:SSHDA3X,sprites,character-animation-bam,SSHDA3X,BAMC,V1,30,8,data/CHAAnim.bif,0x00500005,4339,0AF281C5D07DAC2834AC92720B202E75E36BBE3ED355D5B0A48EE077BA9AC4D6,graphics/source/sprites/SSHDA3X.bam
supplemental:sprites:character-animation-bam:SSHDA5,sprites,character-animation-bam,SSHDA5,BAMC,V1,50,8,data/CHAAnim.bif,0x00500006,7039,673A9855DDCEF8EE28BF77A6A697823CCC7043B7E7E3D6F4FF3CF2F3FDA37B50,graphics/source/sprites/SSHDA5.bam
supplemental:sprites:character-animation-bam:SSHDA5E,sprites,character-animation-bam,SSHDA5E,BAMC,V1,30,8,data/CHAAnim.bif,0x00500007,4311,5B9B0E867A54486732D0D07FDB9CA0C088F4409662D301034A5C4126A72A0BE7,graphics/source/sprites/SSHDA5E.bam
supplemental:sprites:character-animation-bam:SSHDA5X,sprites,character-animation-bam,SSHDA5X,BAMC,V1,30,8,data/CHAAnim.bif,0x00500008,4477,A2463A12B0F5F9F1E85E7F4D1923F415E571AD44F242892427ACD61C0F1A671F,graphics/source/sprites/SSHDA5X.bam
supplemental:sprites:character-animation-bam:SSHDG1,sprites,character-animation-bam,SSHDG1,BAMC,V1,173,64,data/CHAAnim.bif,0x00500009,19563,5B9484F306F73558B1F8837189267226C81768DDF2E2753CC5A74F40A1B14633,graphics/source/sprites/SSHDG1.bam
supplemental:sprites:character-animation-bam:SSHDG1E,sprites,character-animation-bam,SSHDG1E,BAMC,V1,123,64,data/CHAAnim.bif,0x0050000A,14215,B647188AAABBCEEE49CBAB9A7D28EB12CC7F6596360A7F0093AF6117368D17F1,graphics/source/sprites/SSHDG1E.bam
supplemental:sprites:character-animation-bam:SSHDG1X,sprites,character-animation-bam,SSHDG1X,BAMC,V1,123,64,data/CHAAnim.bif,0x0050000B,14845,89B66077933AA8F3D78087D83A4963B7F46160F094C91A2FE11E5F96011095F4,graphics/source/sprites/SSHDG1X.bam
supplemental:sprites:character-animation-bam:SSHDW2,sprites,character-animation-bam,SSHDW2,BAMC,V1,50,8,data/CHAAnim.bif,0x0050000C,6761,D64DDB829E6DDD5D25E8200BDB5068C9FBC6FF7D47CDAE73D95DDD1B6A124E50,graphics/source/sprites/SSHDW2.bam
supplemental:sprites:character-animation-bam:SSHDW2E,sprites,character-animation-bam,SSHDW2E,BAMC,V1,30,8,data/CHAAnim.bif,0x0050000D,4346,C11885C9B279F94380541A94AF2D44281664C44BED9687A0C9B7B2D630D5F637,graphics/source/sprites/SSHDW2E.bam
supplemental:sprites:character-animation-bam:SSHDW2X,sprites,character-animation-bam,SSHDW2X,BAMC,V1,40,8,data/CHAAnim.bif,0x0050000E,5215,A6E84D47F4AB403FE4BE0177193F40FB12AD262F7C599BC2BF13A863B97E446D,graphics/source/sprites/SSHDW2X.bam
supplemental:effects:misc-animation-bam:STEAM1,effects,misc-animation-bam,STEAM1,BAMC,V1,9,1,data/MISCAnim.bif,0x013000EB,25352,8CD825567EED4345407548E6D19CA8058892D822DBED59FD4A03C060B790C4D8,graphics/source/effects/STEAM1.bam
supplemental:effects:misc-animation-bam:STEAM4,effects,misc-animation-bam,STEAM4,BAMC,V1,9,1,data/MISCAnim.bif,0x013000EE,27867,F8A311F7B59B1C22AF134ABE127B8BAE7187B974791893BA725580DEB98BC5C7,graphics/source/effects/STEAM4.bam
supplemental:effects:spell-animation-bam:STNKCLDD,effects,spell-animation-bam,STNKCLDD,BAMC,V1,18,3,data/SPELAnim.bif,0x01500106,3399,5FCAA1A398CEC224127C955665D795161795B3DDAD050ECB89ED9BEE9859B4E7,graphics/source/effects/STNKCLDD.bam
supplemental:effects:spell-animation-bam:TRBLOBA,effects,spell-animation-bam,TRBLOBA,BAMC,V1,70,2,data/SPELAnim.bif,0x01500111,112874,E3EDC5007A03F3FA9C6D375869326CDFA8DAC0300195ECB0C35D31D431E5610A,graphics/source/effects/TRBLOBA.bam
supplemental:effects:spell-animation-bam:TRBLOBB,effects,spell-animation-bam,TRBLOBB,BAMC,V1,70,2,data/SPELAnim.bif,0x01500112,82872,484A36CC23071619BDF2A00CB3762B1C4F05A7446C752CA2447807FB51FFDF76,graphics/source/effects/TRBLOBB.bam
supplemental:effects:misc-animation-bam:TREE01,effects,misc-animation-bam,TREE01,BAMC,V1,1,1,data/MISCAnim.bif,0x013000EF,23368,E43C8F611679216FCB7BF5B58B7FFBFC39A7C192F4BCEAFBFFEB85ECB3DCAD1F,graphics/source/effects/TREE01.bam
supplemental:effects:misc-animation-bam:TREE02,effects,misc-animation-bam,TREE02,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F0,11054,38C7F70B5051FEE0406B3548509DE05FD0A0521EA80C46EDDBB59772FD7C7535,graphics/source/effects/TREE02.bam
supplemental:effects:misc-animation-bam:TREE03,effects,misc-animation-bam,TREE03,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F1,35732,1EFE6B223384148DBA575BE959152A31D17F897919D285DC7958A00C9E43F82B,graphics/source/effects/TREE03.bam
supplemental:effects:misc-animation-bam:TREE04,effects,misc-animation-bam,TREE04,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F2,32177,4FA57CA659D087ACDC99ACD084C0DFF7CAE9107F5E72213704E49B4789AE7422,graphics/source/effects/TREE04.bam
supplemental:effects:misc-animation-bam:TREE05,effects,misc-animation-bam,TREE05,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F3,12087,6BD90A9726FE0E45BE7F5D8A3A95AAE728399244F76049061657738177A71586,graphics/source/effects/TREE05.bam
supplemental:effects:misc-animation-bam:TREE06,effects,misc-animation-bam,TREE06,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F4,35912,29CE59C47C5B01662BF1AB473F2E59450AA3DE42A1E9F7C4929EA4B21AB02408,graphics/source/effects/TREE06.bam
supplemental:effects:misc-animation-bam:TREE07,effects,misc-animation-bam,TREE07,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F5,9739,55F2442E930E11A2B65807AD9A47B56AC7AAA74F97ADD328AAE32159A6FBD110,graphics/source/effects/TREE07.bam
supplemental:effects:misc-animation-bam:TREE08,effects,misc-animation-bam,TREE08,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F6,21202,D0CA889EA493E013A82214301269CD5ACF6E7B3DC065DDACF16B4942E8C5B2AE,graphics/source/effects/TREE08.bam
supplemental:effects:misc-animation-bam:TREE09,effects,misc-animation-bam,TREE09,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F7,12956,D4513E7BBED325AA2138E4151E4761D09B789EEC12B99B7FBEAF859BEB3D1189,graphics/source/effects/TREE09.bam
supplemental:effects:misc-animation-bam:TREE10,effects,misc-animation-bam,TREE10,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F8,24780,5AAC8D3C3B8FAF676FCEA8641BD65FA5AA4F83DEA00BE6BA80B2AD5ABD0F22F6,graphics/source/effects/TREE10.bam
supplemental:effects:misc-animation-bam:WBRAZR1,effects,misc-animation-bam,WBRAZR1,BAMC,V1,10,5,data/MISCAnim.bif,0x013000F9,6462,B4E86A8F57E6A2001637EB5C8791273445C2CFD36F3FC13C39A28379D0BEB71C,graphics/source/effects/WBRAZR1.bam
supplemental:effects:misc-animation-bam:WBRAZR2,effects,misc-animation-bam,WBRAZR2,BAMC,V1,10,5,data/MISCAnim.bif,0x013000FA,6005,6009466F72B3F40DBDD6901D04BF7CA588A20ADFD8B558398A44BE66358B3954,graphics/source/effects/WBRAZR2.bam
supplemental:effects:misc-animation-bam:WBRAZR3,effects,misc-animation-bam,WBRAZR3,BAMC,V1,10,5,data/MISCAnim.bif,0x013000FB,6350,415832AB30B32241987325E3797107539194FC22FE4EDD6D898067E21B02733B,graphics/source/effects/WBRAZR3.bam
supplemental:effects:misc-animation-bam:WBRAZR4,effects,misc-animation-bam,WBRAZR4,BAMC,V1,10,5,data/MISCAnim.bif,0x013000FC,6187,66E027F35D3C014C8C11396F6578EB965D6A6B44C1762AFBAD0884979BB0F1D7,graphics/source/effects/WBRAZR4.bam
supplemental:effects:spell-animation-bam:WEBBOMB,effects,spell-animation-bam,WEBBOMB,BAMC,V1,15,1,data/SPELAnim.bif,0x01500119,27601,028720FE232E27C3992BE00E196787BB11578C0254B7071256B7F26E531C7788,graphics/source/effects/WEBBOMB.bam
supplemental:effects:spell-animation-bam:WEBC,effects,spell-animation-bam,WEBC,BAMC,V1,32,3,data/SPELAnim.bif,0x0150011A,26102,B6AE8F3155D2C1005C62FD2D658C2766223141CE3DCF250C39FDE5DAF5825B3E,graphics/source/effects/WEBC.bam
supplemental:effects:spell-animation-bam:WEBENTD,effects,spell-animation-bam,WEBENTD,BAMC,V1,6,3,data/SPELAnim.bif,0x0150011B,2491,28EBF51FC9B0E0D53A1A18479051D61D33308B394ACAF0ECF0A7EE87E34B4303,graphics/source/effects/WEBENTD.bam
supplemental:effects:spell-animation-bam:WEBENTH,effects,spell-animation-bam,WEBENTH,BAMC,V1,6,1,data/SPELAnim.bif,0x0150011C,2798,61807B9D78DD217C448C0AFF86CD7A33C3232D6ECBFE1BAAFE344F1531970E50,graphics/source/effects/WEBENTH.bam
supplemental:effects:misc-animation-bam:WHIRL01,effects,misc-animation-bam,WHIRL01,BAMC,V1,12,1,data/MISCAnim.bif,0x013000FD,174499,DC8F61B476BF020FAAA683AA5F775D9B20DA14C10C4AC48A505C3A2077C4D46C,graphics/source/effects/WHIRL01.bam
supplemental:effects:spell-animation-bam:WHIRLY,effects,spell-animation-bam,WHIRLY,BAMC,V1,24,1,data/Spells.bif,0x01400421,83776,F731CDA15D58D8437312688BBDB7EF0B10838519085CC01EA7CFF17115983030,graphics/source/effects/WHIRLY.bam
supplemental:sprites:paperdoll-animation-bam:WPHAXINV,sprites,paperdoll-animation-bam,WPHAXINV,BAMC,V1,2,1,data/PaperDol.bif,0x062000B2,1062,E5EA44BB646306F565D0C31336FAD990B20B50730E6AB25C5B65F2C3B404255F,graphics/source/sprites/WPHAXINV.bam
supplemental:sprites:object-animation-bam:WPHAXOA7,sprites,object-animation-bam,WPHAXOA7,BAMC,V1,135,9,data/OBJAnim.bif,0x00200007,9012,950579E6C80D49EA61CB4EB44F5A94C426D60E1933989059B93E4B4D9AC5270D,graphics/source/sprites/WPHAXOA7.bam
supplemental:sprites:object-animation-bam:WPHAXOA8,sprites,object-animation-bam,WPHAXOA8,BAMC,V1,135,9,data/OBJAnim.bif,0x00200008,8880,BA699BB3EBC86834FA0AC9C8E09E23B777E58B6A0C92D929169E478173602667,graphics/source/sprites/WPHAXOA8.bam
supplemental:sprites:object-animation-bam:WPHAXOA9,sprites,object-animation-bam,WPHAXOA9,BAMC,V1,135,9,data/OBJAnim.bif,0x00200009,9012,950579E6C80D49EA61CB4EB44F5A94C426D60E1933989059B93E4B4D9AC5270D,graphics/source/sprites/WPHAXOA9.bam
supplemental:sprites:object-animation-bam:WPHAXOG1,sprites,object-animation-bam,WPHAXOG1,BAMC,V1,846,99,data/OBJAnim.bif,0x0020000A,51885,489C4A72DEB9013CA54D78533FFB006693E0366F75877A094C3B0BDA0B84679A,graphics/source/sprites/WPHAXOG1.bam
supplemental:sprites:paperdoll-animation-bam:WPHAXOIN,sprites,paperdoll-animation-bam,WPHAXOIN,BAM,V1,2,1,data/PaperDol.bif,0x062000B3,1626,56BE596F28ACCE08964789560B7E4E4670FF2E6B62AF1845D41AFA0E334B6C29,graphics/source/sprites/WPHAXOIN.bam
supplemental:sprites:paperdoll-animation-bam:WPHBWINV,sprites,paperdoll-animation-bam,WPHBWINV,BAMC,V1,2,1,data/PaperDol.bif,0x062000B4,1140,5888E5891E89D6BA1AF4F7A17848617EC1897FAE608FCEF98DB4E527F99C108A,graphics/source/sprites/WPHBWINV.bam
supplemental:sprites:paperdoll-animation-bam:WPHC0INV,sprites,paperdoll-animation-bam,WPHC0INV,BAM,V1,2,1,data/PaperDol.bif,0x062000B5,2874,6A94462599A6E620F6106F29D8B792B0F6ACEA601397D688539F44A5F131A0B1,graphics/source/sprites/WPHC0INV.bam
supplemental:sprites:paperdoll-animation-bam:WPHC1INV,sprites,paperdoll-animation-bam,WPHC1INV,BAM,V1,2,1,data/PaperDol.bif,0x062000B6,3543,E260B54178C3BBFDAE7563DED04B699734919E6A712EA8B8FDBD2F7F2AF73EC4,graphics/source/sprites/WPHC1INV.bam
supplemental:sprites:paperdoll-animation-bam:WPHC2INV,sprites,paperdoll-animation-bam,WPHC2INV,BAM,V1,2,1,data/PaperDol.bif,0x062000B7,3951,AC41A95EDACCF52A30F07F05649B743BDE8AA9A8CE75AF215B84883A8F3322F0,graphics/source/sprites/WPHC2INV.bam
supplemental:sprites:paperdoll-animation-bam:WPHC3INV,sprites,paperdoll-animation-bam,WPHC3INV,BAM,V1,2,1,data/PaperDol.bif,0x062000B8,3543,3D25AB2230BEF6192E525543704D26A4132A4AAFDD91D40646F97EFA99AA50C2,graphics/source/sprites/WPHC3INV.bam
supplemental:sprites:paperdoll-animation-bam:WPHC4INV,sprites,paperdoll-animation-bam,WPHC4INV,BAM,V1,2,1,data/PaperDol.bif,0x062000B9,1801,B423A0733E51476B8EAB69E6F5E6DAF99D3D20D1F865A92FA8FD4AFAB0251E32,graphics/source/sprites/WPHC4INV.bam
supplemental:sprites:paperdoll-animation-bam:WPHC5INV,sprites,paperdoll-animation-bam,WPHC5INV,BAM,V1,2,1,data/PaperDol.bif,0x062000BA,2676,7DEB628A7A2EB3366641AC8A9435B5D306A28140942F592B89AC0BD2AC118F5D,graphics/source/sprites/WPHC5INV.bam
supplemental:sprites:paperdoll-animation-bam:WPHC6INV,sprites,paperdoll-animation-bam,WPHC6INV,BAM,V1,2,1,data/PaperDol.bif,0x062000BB,3752,5517FC9918F50741F0D3CCEC7074C12409D5A9E982B5ED0D4E7DC4E3CA67246C,graphics/source/sprites/WPHC6INV.bam
supplemental:sprites:paperdoll-animation-bam:WPHC7INV,sprites,paperdoll-animation-bam,WPHC7INV,BAM,V1,2,1,data/PaperDol.bif,0x062000BC,3095,69BA3F6A3ABE37FA253583E3E6964B15240DAD871FF873C1BF3F1C32B0121673,graphics/source/sprites/WPHC7INV.bam
supplemental:sprites:paperdoll-animation-bam:WPHCBINV,sprites,paperdoll-animation-bam,WPHCBINV,BAMC,V1,2,1,data/PaperDol.bif,0x062000BD,1153,BE41C87721AFBD640F8126506DDF83C199230B19BA985ECCB7480083F629FC86,graphics/source/sprites/WPHCBINV.bam
supplemental:sprites:paperdoll-animation-bam:WPHCLINV,sprites,paperdoll-animation-bam,WPHCLINV,BAMC,V1,2,1,data/PaperDol.bif,0x062000BE,895,DF272B59A71C373BADA4670088D95F85A66FF586B0BC62537D4BA857667EEDBE,graphics/source/sprites/WPHCLINV.bam
supplemental:sprites:paperdoll-animation-bam:WPHCLOIN,sprites,paperdoll-animation-bam,WPHCLOIN,BAM,V1,2,1,data/PaperDol.bif,0x062000BF,1345,272862B46C26F448D24997DF0932DBA9B7E512F33235C1EB21850D0605FC854E,graphics/source/sprites/WPHCLOIN.bam
