asset_key,relation,dependency_resref,dependency_format,present,source_bif,locator,source_size,source_sha256,extracted_path
icon:CMISC97,texture-page,MOS0073,PVRZ,yes,data/bgee.bif,0x0B000095,80943,ED384C129ECEEE5F8A425E9329AEEEAA72AEBF5E238A85E05E481538A6DEB623,icons/dependencies/pvrz/MOS0073.pvrz
icon:CMISC98,texture-page,MOS0073,PVRZ,yes,data/bgee.bif,0x0B000095,80943,ED384C129ECEEE5F8A425E9329AEEEAA72AEBF5E238A85E05E481538A6DEB623,icons/dependencies/pvrz/MOS0073.pvrz
icon:CMISC9A,texture-page,MOS0073,PVRZ,yes,data/bgee.bif,0x0B000095,80943,ED384C129ECEEE5F8A425E9329AEEEAA72AEBF5E238A85E05E481538A6DEB623,icons/dependencies/pvrz/MOS0073.pvrz
icon:CMISC9B,texture-page,MOS0073,PVRZ,yes,data/bgee.bif,0x0B000095,80943,ED384C129ECEEE5F8A425E9329AEEEAA72AEBF5E238A85E05E481538A6DEB623,icons/dependencies/pvrz/MOS0073.pvrz
icon:CMISC9C,texture-page,MOS0073,PVRZ,yes,data/bgee.bif,0x0B000095,80943,ED384C129ECEEE5F8A425E9329AEEEAA72AEBF5E238A85E05E481538A6DEB623,icons/dependencies/pvrz/MOS0073.pvrz
icon:CMISC9D,texture-page,MOS0073,PVRZ,yes,data/bgee.bif,0x0B000095,80943,ED384C129ECEEE5F8A425E9329AEEEAA72AEBF5E238A85E05E481538A6DEB623,icons/dependencies/pvrz/MOS0073.pvrz
icon:CMISC9E,texture-page,MOS0073,PVRZ,yes,data/bgee.bif,0x0B000095,80943,ED384C129ECEEE5F8A425E9329AEEEAA72AEBF5E238A85E05E481538A6DEB623,icons/dependencies/pvrz/MOS0073.pvrz
icon:CMISC9F,texture-page,MOS0073,PVRZ,yes,data/bgee.bif,0x0B000095,80943,ED384C129ECEEE5F8A425E9329AEEEAA72AEBF5E238A85E05E481538A6DEB623,icons/dependencies/pvrz/MOS0073.pvrz
icon:CMISC9G,texture-page,MOS0073,PVRZ,yes,data/bgee.bif,0x0B000095,80943,ED384C129ECEEE5F8A425E9329AEEEAA72AEBF5E238A85E05E481538A6DEB623,icons/dependencies/pvrz/MOS0073.pvrz
icon:CMISC9G,texture-page,MOS0074,PVRZ,yes,data/bgee.bif,0x0B000096,61590,E99B6F769B5628EE86AF58F06C817921C20E23EC1B9DD6BD19A6DF9B55DF8735,icons/dependencies/pvrz/MOS0074.pvrz
icon:CMISC9H,texture-page,MOS0074,PVRZ,yes,data/bgee.bif,0x0B000096,61590,E99B6F769B5628EE86AF58F06C817921C20E23EC1B9DD6BD19A6DF9B55DF8735,icons/dependencies/pvrz/MOS0074.pvrz
icon:CMISC9I,texture-page,MOS0074,PVRZ,yes,data/bgee.bif,0x0B000096,61590,E99B6F769B5628EE86AF58F06C817921C20E23EC1B9DD6BD19A6DF9B55DF8735,icons/dependencies/pvrz/MOS0074.pvrz
icon:CMISC9J,texture-page,MOS0074,PVRZ,yes,data/bgee.bif,0x0B000096,61590,E99B6F769B5628EE86AF58F06C817921C20E23EC1B9DD6BD19A6DF9B55DF8735,icons/dependencies/pvrz/MOS0074.pvrz
icon:CMISC9K,texture-page,MOS0074,PVRZ,yes,data/bgee.bif,0x0B000096,61590,E99B6F769B5628EE86AF58F06C817921C20E23EC1B9DD6BD19A6DF9B55DF8735,icons/dependencies/pvrz/MOS0074.pvrz
icon:CMISC9L,texture-page,MOS0074,PVRZ,yes,data/bgee.bif,0x0B000096,61590,E99B6F769B5628EE86AF58F06C817921C20E23EC1B9DD6BD19A6DF9B55DF8735,icons/dependencies/pvrz/MOS0074.pvrz
icon:CMISC9M,texture-page,MOS0074,PVRZ,yes,data/bgee.bif,0x0B000096,61590,E99B6F769B5628EE86AF58F06C817921C20E23EC1B9DD6BD19A6DF9B55DF8735,icons/dependencies/pvrz/MOS0074.pvrz
icon:CMISC9T,texture-page,MOS0074,PVRZ,yes,data/bgee.bif,0x0B000096,61590,E99B6F769B5628EE86AF58F06C817921C20E23EC1B9DD6BD19A6DF9B55DF8735,icons/dependencies/pvrz/MOS0074.pvrz
icon:CMISC9Z,texture-page,MOS0074,PVRZ,yes,data/bgee.bif,0x0B000096,61590,E99B6F769B5628EE86AF58F06C817921C20E23EC1B9DD6BD19A6DF9B55DF8735,icons/dependencies/pvrz/MOS0074.pvrz
icon:CMISCA8,texture-page,MOS0075,PVRZ,yes,data/bgee.bif,0x0B000097,66163,F58A0D2FBCC024A246D1A7DF649F368AEFF5C750080268FCB5EBB3EA544F01FE,icons/dependencies/pvrz/MOS0075.pvrz
icon:CMISCA9,texture-page,MOS0075,PVRZ,yes,data/bgee.bif,0x0B000097,66163,F58A0D2FBCC024A246D1A7DF649F368AEFF5C750080268FCB5EBB3EA544F01FE,icons/dependencies/pvrz/MOS0075.pvrz
icon:CMISCAA,texture-page,MOS0075,PVRZ,yes,data/bgee.bif,0x0B000097,66163,F58A0D2FBCC024A246D1A7DF649F368AEFF5C750080268FCB5EBB3EA544F01FE,icons/dependencies/pvrz/MOS0075.pvrz
icon:CMISCAB,texture-page,MOS0075,PVRZ,yes,data/bgee.bif,0x0B000097,66163,F58A0D2FBCC024A246D1A7DF649F368AEFF5C750080268FCB5EBB3EA544F01FE,icons/dependencies/pvrz/MOS0075.pvrz
icon:CMISCAC,texture-page,MOS0075,PVRZ,yes,data/bgee.bif,0x0B000097,66163,F58A0D2FBCC024A246D1A7DF649F368AEFF5C750080268FCB5EBB3EA544F01FE,icons/dependencies/pvrz/MOS0075.pvrz
icon:CMISCAD,texture-page,MOS0075,PVRZ,yes,data/bgee.bif,0x0B000097,66163,F58A0D2FBCC024A246D1A7DF649F368AEFF5C750080268FCB5EBB3EA544F01FE,icons/dependencies/pvrz/MOS0075.pvrz
icon:CMISCAE,texture-page,MOS0075,PVRZ,yes,data/bgee.bif,0x0B000097,66163,F58A0D2FBCC024A246D1A7DF649F368AEFF5C750080268FCB5EBB3EA544F01FE,icons/dependencies/pvrz/MOS0075.pvrz
icon:CMISCAF,texture-page,MOS0075,PVRZ,yes,data/bgee.bif,0x0B000097,66163,F58A0D2FBCC024A246D1A7DF649F368AEFF5C750080268FCB5EBB3EA544F01FE,icons/dependencies/pvrz/MOS0075.pvrz
icon:CMISCAG,texture-page,MOS0075,PVRZ,yes,data/bgee.bif,0x0B000097,66163,F58A0D2FBCC024A246D1A7DF649F368AEFF5C750080268FCB5EBB3EA544F01FE,icons/dependencies/pvrz/MOS0075.pvrz
icon:CMISCAH,texture-page,MOS0075,PVRZ,yes,data/bgee.bif,0x0B000097,66163,F58A0D2FBCC024A246D1A7DF649F368AEFF5C750080268FCB5EBB3EA544F01FE,icons/dependencies/pvrz/MOS0075.pvrz
icon:CMISCAL,texture-page,MOS0075,PVRZ,yes,data/bgee.bif,0x0B000097,66163,F58A0D2FBCC024A246D1A7DF649F368AEFF5C750080268FCB5EBB3EA544F01FE,icons/dependencies/pvrz/MOS0075.pvrz
icon:CMISCAN,texture-page,MOS0075,PVRZ,yes,data/bgee.bif,0x0B000097,66163,F58A0D2FBCC024A246D1A7DF649F368AEFF5C750080268FCB5EBB3EA544F01FE,icons/dependencies/pvrz/MOS0075.pvrz
icon:CMISCAO,texture-page,MOS0075,PVRZ,yes,data/bgee.bif,0x0B000097,66163,F58A0D2FBCC024A246D1A7DF649F368AEFF5C750080268FCB5EBB3EA544F01FE,icons/dependencies/pvrz/MOS0075.pvrz
icon:CMISCAP,texture-page,MOS0076,PVRZ,yes,data/bgee.bif,0x0B000098,72655,DF76C8EDDD0968FADC889686BCC7A997617F931FCBE651797AAE7D29DDD23D20,icons/dependencies/pvrz/MOS0076.pvrz
icon:CMISCAQ,texture-page,MOS0076,PVRZ,yes,data/bgee.bif,0x0B000098,72655,DF76C8EDDD0968FADC889686BCC7A997617F931FCBE651797AAE7D29DDD23D20,icons/dependencies/pvrz/MOS0076.pvrz
icon:CMISCAR,texture-page,MOS0076,PVRZ,yes,data/bgee.bif,0x0B000098,72655,DF76C8EDDD0968FADC889686BCC7A997617F931FCBE651797AAE7D29DDD23D20,icons/dependencies/pvrz/MOS0076.pvrz
icon:CMISCAW,texture-page,MOS0076,PVRZ,yes,data/bgee.bif,0x0B000098,72655,DF76C8EDDD0968FADC889686BCC7A997617F931FCBE651797AAE7D29DDD23D20,icons/dependencies/pvrz/MOS0076.pvrz
icon:CMISCAY,texture-page,MOS0076,PVRZ,yes,data/bgee.bif,0x0B000098,72655,DF76C8EDDD0968FADC889686BCC7A997617F931FCBE651797AAE7D29DDD23D20,icons/dependencies/pvrz/MOS0076.pvrz
icon:CMISCB1,texture-page,MOS0076,PVRZ,yes,data/bgee.bif,0x0B000098,72655,DF76C8EDDD0968FADC889686BCC7A997617F931FCBE651797AAE7D29DDD23D20,icons/dependencies/pvrz/MOS0076.pvrz
icon:CMISCB2,texture-page,MOS0076,PVRZ,yes,data/bgee.bif,0x0B000098,72655,DF76C8EDDD0968FADC889686BCC7A997617F931FCBE651797AAE7D29DDD23D20,icons/dependencies/pvrz/MOS0076.pvrz
icon:CMISCB3,texture-page,MOS0076,PVRZ,yes,data/bgee.bif,0x0B000098,72655,DF76C8EDDD0968FADC889686BCC7A997617F931FCBE651797AAE7D29DDD23D20,icons/dependencies/pvrz/MOS0076.pvrz
icon:CMISCB4,texture-page,MOS0076,PVRZ,yes,data/bgee.bif,0x0B000098,72655,DF76C8EDDD0968FADC889686BCC7A997617F931FCBE651797AAE7D29DDD23D20,icons/dependencies/pvrz/MOS0076.pvrz
icon:CMISCB5,texture-page,MOS0076,PVRZ,yes,data/bgee.bif,0x0B000098,72655,DF76C8EDDD0968FADC889686BCC7A997617F931FCBE651797AAE7D29DDD23D20,icons/dependencies/pvrz/MOS0076.pvrz
icon:CMISCB6,texture-page,MOS0076,PVRZ,yes,data/bgee.bif,0x0B000098,72655,DF76C8EDDD0968FADC889686BCC7A997617F931FCBE651797AAE7D29DDD23D20,icons/dependencies/pvrz/MOS0076.pvrz
icon:CMISCB7,texture-page,MOS0076,PVRZ,yes,data/bgee.bif,0x0B000098,72655,DF76C8EDDD0968FADC889686BCC7A997617F931FCBE651797AAE7D29DDD23D20,icons/dependencies/pvrz/MOS0076.pvrz
icon:CMISCB9,texture-page,MOS0076,PVRZ,yes,data/bgee.bif,0x0B000098,72655,DF76C8EDDD0968FADC889686BCC7A997617F931FCBE651797AAE7D29DDD23D20,icons/dependencies/pvrz/MOS0076.pvrz
icon:CMISCB9,texture-page,MOS0077,PVRZ,yes,data/bgee.bif,0x0B000099,61108,8DCA2114F1AC2818FBFE10715E3417A1E737DDBF92996611A07AA36B9FB34DE2,icons/dependencies/pvrz/MOS0077.pvrz
icon:CMISCBC,texture-page,MOS0077,PVRZ,yes,data/bgee.bif,0x0B000099,61108,8DCA2114F1AC2818FBFE10715E3417A1E737DDBF92996611A07AA36B9FB34DE2,icons/dependencies/pvrz/MOS0077.pvrz
icon:CMISCBD,texture-page,MOS0077,PVRZ,yes,data/bgee.bif,0x0B000099,61108,8DCA2114F1AC2818FBFE10715E3417A1E737DDBF92996611A07AA36B9FB34DE2,icons/dependencies/pvrz/MOS0077.pvrz
icon:CMISCBE,texture-page,MOS0077,PVRZ,yes,data/bgee.bif,0x0B000099,61108,8DCA2114F1AC2818FBFE10715E3417A1E737DDBF92996611A07AA36B9FB34DE2,icons/dependencies/pvrz/MOS0077.pvrz
icon:CMISCBG,texture-page,MOS0077,PVRZ,yes,data/bgee.bif,0x0B000099,61108,8DCA2114F1AC2818FBFE10715E3417A1E737DDBF92996611A07AA36B9FB34DE2,icons/dependencies/pvrz/MOS0077.pvrz
icon:CMISCBI,texture-page,MOS0077,PVRZ,yes,data/bgee.bif,0x0B000099,61108,8DCA2114F1AC2818FBFE10715E3417A1E737DDBF92996611A07AA36B9FB34DE2,icons/dependencies/pvrz/MOS0077.pvrz
icon:CMISCBJ,texture-page,MOS0077,PVRZ,yes,data/bgee.bif,0x0B000099,61108,8DCA2114F1AC2818FBFE10715E3417A1E737DDBF92996611A07AA36B9FB34DE2,icons/dependencies/pvrz/MOS0077.pvrz
icon:CMISCBK,texture-page,MOS0077,PVRZ,yes,data/bgee.bif,0x0B000099,61108,8DCA2114F1AC2818FBFE10715E3417A1E737DDBF92996611A07AA36B9FB34DE2,icons/dependencies/pvrz/MOS0077.pvrz
icon:CMISCBL,texture-page,MOS0077,PVRZ,yes,data/bgee.bif,0x0B000099,61108,8DCA2114F1AC2818FBFE10715E3417A1E737DDBF92996611A07AA36B9FB34DE2,icons/dependencies/pvrz/MOS0077.pvrz
icon:CMISCBM,texture-page,MOS0077,PVRZ,yes,data/bgee.bif,0x0B000099,61108,8DCA2114F1AC2818FBFE10715E3417A1E737DDBF92996611A07AA36B9FB34DE2,icons/dependencies/pvrz/MOS0077.pvrz
icon:CMISCBN,texture-page,MOS0077,PVRZ,yes,data/bgee.bif,0x0B000099,61108,8DCA2114F1AC2818FBFE10715E3417A1E737DDBF92996611A07AA36B9FB34DE2,icons/dependencies/pvrz/MOS0077.pvrz
icon:CMISCBO,texture-page,MOS0077,PVRZ,yes,data/bgee.bif,0x0B000099,61108,8DCA2114F1AC2818FBFE10715E3417A1E737DDBF92996611A07AA36B9FB34DE2,icons/dependencies/pvrz/MOS0077.pvrz
icon:CMISCBP,texture-page,MOS0077,PVRZ,yes,data/bgee.bif,0x0B000099,61108,8DCA2114F1AC2818FBFE10715E3417A1E737DDBF92996611A07AA36B9FB34DE2,icons/dependencies/pvrz/MOS0077.pvrz
icon:CMISCBR,texture-page,MOS0077,PVRZ,yes,data/bgee.bif,0x0B000099,61108,8DCA2114F1AC2818FBFE10715E3417A1E737DDBF92996611A07AA36B9FB34DE2,icons/dependencies/pvrz/MOS0077.pvrz
icon:CMISCBR,texture-page,MOS0078,PVRZ,yes,data/bgee.bif,0x0B00009A,64954,F775F90393D71012AE02122B59AC85518EEE1FBB21617D670D4ECD01A448FD5E,icons/dependencies/pvrz/MOS0078.pvrz
icon:CMISCBS,texture-page,MOS0078,PVRZ,yes,data/bgee.bif,0x0B00009A,64954,F775F90393D71012AE02122B59AC85518EEE1FBB21617D670D4ECD01A448FD5E,icons/dependencies/pvrz/MOS0078.pvrz
icon:CNPARM01,texture-page,MOS0078,PVRZ,yes,data/bgee.bif,0x0B00009A,64954,F775F90393D71012AE02122B59AC85518EEE1FBB21617D670D4ECD01A448FD5E,icons/dependencies/pvrz/MOS0078.pvrz
icon:CNPCHAN,texture-page,MOS0078,PVRZ,yes,data/bgee.bif,0x0B00009A,64954,F775F90393D71012AE02122B59AC85518EEE1FBB21617D670D4ECD01A448FD5E,icons/dependencies/pvrz/MOS0078.pvrz
icon:CNPCLCK,texture-page,MOS0078,PVRZ,yes,data/bgee.bif,0x0B00009A,64954,F775F90393D71012AE02122B59AC85518EEE1FBB21617D670D4ECD01A448FD5E,icons/dependencies/pvrz/MOS0078.pvrz
icon:CNPMISC1,texture-page,MOS0078,PVRZ,yes,data/bgee.bif,0x0B00009A,64954,F775F90393D71012AE02122B59AC85518EEE1FBB21617D670D4ECD01A448FD5E,icons/dependencies/pvrz/MOS0078.pvrz
icon:CNPMISC2,texture-page,MOS0078,PVRZ,yes,data/bgee.bif,0x0B00009A,64954,F775F90393D71012AE02122B59AC85518EEE1FBB21617D670D4ECD01A448FD5E,icons/dependencies/pvrz/MOS0078.pvrz
icon:CNPPLAT,texture-page,MOS0078,PVRZ,yes,data/bgee.bif,0x0B00009A,64954,F775F90393D71012AE02122B59AC85518EEE1FBB21617D670D4ECD01A448FD5E,icons/dependencies/pvrz/MOS0078.pvrz
icon:CNPRING,texture-page,MOS0078,PVRZ,yes,data/bgee.bif,0x0B00009A,64954,F775F90393D71012AE02122B59AC85518EEE1FBB21617D670D4ECD01A448FD5E,icons/dependencies/pvrz/MOS0078.pvrz
icon:CNPSHLD,texture-page,MOS0079,PVRZ,yes,data/bgee.bif,0x0B00009B,52699,A81A4712DB25D21DCC1F00591F7C9E1464357600F8BBD82B3EDCE89139A8AD26,icons/dependencies/pvrz/MOS0079.pvrz
icon:CNPSTAF,texture-page,MOS0079,PVRZ,yes,data/bgee.bif,0x0B00009B,52699,A81A4712DB25D21DCC1F00591F7C9E1464357600F8BBD82B3EDCE89139A8AD26,icons/dependencies/pvrz/MOS0079.pvrz
icon:CNSW1H01,texture-page,MOS0079,PVRZ,yes,data/bgee.bif,0x0B00009B,52699,A81A4712DB25D21DCC1F00591F7C9E1464357600F8BBD82B3EDCE89139A8AD26,icons/dependencies/pvrz/MOS0079.pvrz
icon:CNSW1H02,texture-page,MOS0079,PVRZ,yes,data/bgee.bif,0x0B00009B,52699,A81A4712DB25D21DCC1F00591F7C9E1464357600F8BBD82B3EDCE89139A8AD26,icons/dependencies/pvrz/MOS0079.pvrz
icon:CNSW1H03,texture-page,MOS0079,PVRZ,yes,data/bgee.bif,0x0B00009B,52699,A81A4712DB25D21DCC1F00591F7C9E1464357600F8BBD82B3EDCE89139A8AD26,icons/dependencies/pvrz/MOS0079.pvrz
icon:CNSW1H04,texture-page,MOS0079,PVRZ,yes,data/bgee.bif,0x0B00009B,52699,A81A4712DB25D21DCC1F00591F7C9E1464357600F8BBD82B3EDCE89139A8AD26,icons/dependencies/pvrz/MOS0079.pvrz
icon:CNSW1H05,texture-page,MOS0079,PVRZ,yes,data/bgee.bif,0x0B00009B,52699,A81A4712DB25D21DCC1F00591F7C9E1464357600F8BBD82B3EDCE89139A8AD26,icons/dependencies/pvrz/MOS0079.pvrz
icon:CNSW1H06,texture-page,MOS0079,PVRZ,yes,data/bgee.bif,0x0B00009B,52699,A81A4712DB25D21DCC1F00591F7C9E1464357600F8BBD82B3EDCE89139A8AD26,icons/dependencies/pvrz/MOS0079.pvrz
icon:COHRHLM1,texture-page,MOS0079,PVRZ,yes,data/bgee.bif,0x0B00009B,52699,A81A4712DB25D21DCC1F00591F7C9E1464357600F8BBD82B3EDCE89139A8AD26,icons/dependencies/pvrz/MOS0079.pvrz
icon:COHRHLM1,texture-page,MOS0080,PVRZ,yes,data/bgee.bif,0x0B00009C,66296,FF0F61440F8E1813ABBC5BC08106BD1F9874CFF6FBB3954E4CED082AF5719AE2,icons/dependencies/pvrz/MOS0080.pvrz
icon:CPLAT01,texture-page,MOS0082,PVRZ,yes,data/bgee.bif,0x0B00009E,62943,2314AC4F73AC3FC599AB19476EBDFC8BF097A38BA0C4A5B637A28DE0BBAB07DF,icons/dependencies/pvrz/MOS0082.pvrz
icon:CPLAT02,texture-page,MOS0082,PVRZ,yes,data/bgee.bif,0x0B00009E,62943,2314AC4F73AC3FC599AB19476EBDFC8BF097A38BA0C4A5B637A28DE0BBAB07DF,icons/dependencies/pvrz/MOS0082.pvrz
icon:CPLAT04,texture-page,MOS0082,PVRZ,yes,data/bgee.bif,0x0B00009E,62943,2314AC4F73AC3FC599AB19476EBDFC8BF097A38BA0C4A5B637A28DE0BBAB07DF,icons/dependencies/pvrz/MOS0082.pvrz
icon:CPLAT05,texture-page,MOS0082,PVRZ,yes,data/bgee.bif,0x0B00009E,62943,2314AC4F73AC3FC599AB19476EBDFC8BF097A38BA0C4A5B637A28DE0BBAB07DF,icons/dependencies/pvrz/MOS0082.pvrz
icon:CPLAT05,texture-page,MOS0083,PVRZ,yes,data/bgee.bif,0x0B00009F,90299,CBB4292A8E87124B6C8D17E1DF1ACEEFED6A5FAA405E74B1A012F50D8DADCDCB,icons/dependencies/pvrz/MOS0083.pvrz
icon:CPLAT06,texture-page,MOS0083,PVRZ,yes,data/bgee.bif,0x0B00009F,90299,CBB4292A8E87124B6C8D17E1DF1ACEEFED6A5FAA405E74B1A012F50D8DADCDCB,icons/dependencies/pvrz/MOS0083.pvrz
icon:CPLAT08,texture-page,MOS0083,PVRZ,yes,data/bgee.bif,0x0B00009F,90299,CBB4292A8E87124B6C8D17E1DF1ACEEFED6A5FAA405E74B1A012F50D8DADCDCB,icons/dependencies/pvrz/MOS0083.pvrz
icon:CPLAT09,texture-page,MOS0083,PVRZ,yes,data/bgee.bif,0x0B00009F,90299,CBB4292A8E87124B6C8D17E1DF1ACEEFED6A5FAA405E74B1A012F50D8DADCDCB,icons/dependencies/pvrz/MOS0083.pvrz
icon:CPLAT10,texture-page,MOS0083,PVRZ,yes,data/bgee.bif,0x0B00009F,90299,CBB4292A8E87124B6C8D17E1DF1ACEEFED6A5FAA405E74B1A012F50D8DADCDCB,icons/dependencies/pvrz/MOS0083.pvrz
icon:CPLAT11,texture-page,MOS0083,PVRZ,yes,data/bgee.bif,0x0B00009F,90299,CBB4292A8E87124B6C8D17E1DF1ACEEFED6A5FAA405E74B1A012F50D8DADCDCB,icons/dependencies/pvrz/MOS0083.pvrz
icon:CPLAT12,texture-page,MOS0083,PVRZ,yes,data/bgee.bif,0x0B00009F,90299,CBB4292A8E87124B6C8D17E1DF1ACEEFED6A5FAA405E74B1A012F50D8DADCDCB,icons/dependencies/pvrz/MOS0083.pvrz
icon:CPLAT13,texture-page,MOS0083,PVRZ,yes,data/bgee.bif,0x0B00009F,90299,CBB4292A8E87124B6C8D17E1DF1ACEEFED6A5FAA405E74B1A012F50D8DADCDCB,icons/dependencies/pvrz/MOS0083.pvrz
icon:CPLAT14,texture-page,MOS0083,PVRZ,yes,data/bgee.bif,0x0B00009F,90299,CBB4292A8E87124B6C8D17E1DF1ACEEFED6A5FAA405E74B1A012F50D8DADCDCB,icons/dependencies/pvrz/MOS0083.pvrz
icon:CPLAT15,texture-page,MOS0083,PVRZ,yes,data/bgee.bif,0x0B00009F,90299,CBB4292A8E87124B6C8D17E1DF1ACEEFED6A5FAA405E74B1A012F50D8DADCDCB,icons/dependencies/pvrz/MOS0083.pvrz
icon:CPLAT16,texture-page,MOS0083,PVRZ,yes,data/bgee.bif,0x0B00009F,90299,CBB4292A8E87124B6C8D17E1DF1ACEEFED6A5FAA405E74B1A012F50D8DADCDCB,icons/dependencies/pvrz/MOS0083.pvrz
icon:CPLAT16,texture-page,MOS0084,PVRZ,yes,data/bgee.bif,0x0B0000A0,63500,B3B0AC72FE1CD850DE9E8B5D6D65630AC6ABC9F670229C8EACE3233B9346AD96,icons/dependencies/pvrz/MOS0084.pvrz
icon:CPLAT17,texture-page,MOS0084,PVRZ,yes,data/bgee.bif,0x0B0000A0,63500,B3B0AC72FE1CD850DE9E8B5D6D65630AC6ABC9F670229C8EACE3233B9346AD96,icons/dependencies/pvrz/MOS0084.pvrz
icon:CPLAT18,texture-page,MOS0084,PVRZ,yes,data/bgee.bif,0x0B0000A0,63500,B3B0AC72FE1CD850DE9E8B5D6D65630AC6ABC9F670229C8EACE3233B9346AD96,icons/dependencies/pvrz/MOS0084.pvrz
icon:CPOTN02,texture-page,MOS0084,PVRZ,yes,data/bgee.bif,0x0B0000A0,63500,B3B0AC72FE1CD850DE9E8B5D6D65630AC6ABC9F670229C8EACE3233B9346AD96,icons/dependencies/pvrz/MOS0084.pvrz
icon:CPOTN06,texture-page,MOS0084,PVRZ,yes,data/bgee.bif,0x0B0000A0,63500,B3B0AC72FE1CD850DE9E8B5D6D65630AC6ABC9F670229C8EACE3233B9346AD96,icons/dependencies/pvrz/MOS0084.pvrz
icon:CPOTN07,texture-page,MOS0084,PVRZ,yes,data/bgee.bif,0x0B0000A0,63500,B3B0AC72FE1CD850DE9E8B5D6D65630AC6ABC9F670229C8EACE3233B9346AD96,icons/dependencies/pvrz/MOS0084.pvrz
icon:CPOTN08,texture-page,MOS0084,PVRZ,yes,data/bgee.bif,0x0B0000A0,63500,B3B0AC72FE1CD850DE9E8B5D6D65630AC6ABC9F670229C8EACE3233B9346AD96,icons/dependencies/pvrz/MOS0084.pvrz
icon:CPOTN11,texture-page,MOS0084,PVRZ,yes,data/bgee.bif,0x0B0000A0,63500,B3B0AC72FE1CD850DE9E8B5D6D65630AC6ABC9F670229C8EACE3233B9346AD96,icons/dependencies/pvrz/MOS0084.pvrz
icon:CPOTN13,texture-page,MOS0084,PVRZ,yes,data/bgee.bif,0x0B0000A0,63500,B3B0AC72FE1CD850DE9E8B5D6D65630AC6ABC9F670229C8EACE3233B9346AD96,icons/dependencies/pvrz/MOS0084.pvrz
icon:CPOTN13,texture-page,MOS0085,PVRZ,yes,data/bgee.bif,0x0B0000A1,59368,305285C76023EABAF732F20763434D750B83694E192FBAE0B087359B2616C338,icons/dependencies/pvrz/MOS0085.pvrz
icon:CPOTN14,texture-page,MOS0085,PVRZ,yes,data/bgee.bif,0x0B0000A1,59368,305285C76023EABAF732F20763434D750B83694E192FBAE0B087359B2616C338,icons/dependencies/pvrz/MOS0085.pvrz
icon:CPOTN17,texture-page,MOS0085,PVRZ,yes,data/bgee.bif,0x0B0000A1,59368,305285C76023EABAF732F20763434D750B83694E192FBAE0B087359B2616C338,icons/dependencies/pvrz/MOS0085.pvrz
icon:CPOTN41,texture-page,MOS0085,PVRZ,yes,data/bgee.bif,0x0B0000A1,59368,305285C76023EABAF732F20763434D750B83694E192FBAE0B087359B2616C338,icons/dependencies/pvrz/MOS0085.pvrz
icon:CPOTN52,texture-page,MOS0085,PVRZ,yes,data/bgee.bif,0x0B0000A1,59368,305285C76023EABAF732F20763434D750B83694E192FBAE0B087359B2616C338,icons/dependencies/pvrz/MOS0085.pvrz
icon:CPOTN53,texture-page,MOS0085,PVRZ,yes,data/bgee.bif,0x0B0000A1,59368,305285C76023EABAF732F20763434D750B83694E192FBAE0B087359B2616C338,icons/dependencies/pvrz/MOS0085.pvrz
icon:CPOTN54,texture-page,MOS0085,PVRZ,yes,data/bgee.bif,0x0B0000A1,59368,305285C76023EABAF732F20763434D750B83694E192FBAE0B087359B2616C338,icons/dependencies/pvrz/MOS0085.pvrz
icon:CRING01,texture-page,MOS0085,PVRZ,yes,data/bgee.bif,0x0B0000A1,59368,305285C76023EABAF732F20763434D750B83694E192FBAE0B087359B2616C338,icons/dependencies/pvrz/MOS0085.pvrz
icon:CRING02,texture-page,MOS0085,PVRZ,yes,data/bgee.bif,0x0B0000A1,59368,305285C76023EABAF732F20763434D750B83694E192FBAE0B087359B2616C338,icons/dependencies/pvrz/MOS0085.pvrz
icon:CRING03,texture-page,MOS0085,PVRZ,yes,data/bgee.bif,0x0B0000A1,59368,305285C76023EABAF732F20763434D750B83694E192FBAE0B087359B2616C338,icons/dependencies/pvrz/MOS0085.pvrz
icon:CRING04,texture-page,MOS0085,PVRZ,yes,data/bgee.bif,0x0B0000A1,59368,305285C76023EABAF732F20763434D750B83694E192FBAE0B087359B2616C338,icons/dependencies/pvrz/MOS0085.pvrz
icon:CRING05,texture-page,MOS0085,PVRZ,yes,data/bgee.bif,0x0B0000A1,59368,305285C76023EABAF732F20763434D750B83694E192FBAE0B087359B2616C338,icons/dependencies/pvrz/MOS0085.pvrz
icon:CRING06,texture-page,MOS0085,PVRZ,yes,data/bgee.bif,0x0B0000A1,59368,305285C76023EABAF732F20763434D750B83694E192FBAE0B087359B2616C338,icons/dependencies/pvrz/MOS0085.pvrz
icon:CRING07,texture-page,MOS0085,PVRZ,yes,data/bgee.bif,0x0B0000A1,59368,305285C76023EABAF732F20763434D750B83694E192FBAE0B087359B2616C338,icons/dependencies/pvrz/MOS0085.pvrz
icon:CRING08,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING09,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
