asset_key,resref,frame_index,width,height,center_x,center_y,block_count
icon:IAX1H13,IAX1H13,0,61,48,30,24,
icon:IAX1H14,IAX1H14,0,27,38,-2,2,
icon:IAX1H14,IAX1H14,1,39,55,19,27,
icon:IAX1H16,IAX1H16,0,32,39,0,-1,
icon:IAX1H16,IAX1H16,1,41,57,21,28,
icon:IAX1H17,IAX1H17,0,28,32,-1,-1,
icon:IAX1H17,IAX1H17,1,55,44,27,21,
icon:IBAG02,IBAG02,0,55,64,27,32,
icon:IBAG03,IBAG03,0,61,64,30,32,
icon:IBAG04,IBAG04,0,55,64,27,32,
icon:IBAG04,IBAG04,1,43,76,-2,-1,
icon:IBAG05,IBAG05,0,30,28,-1,-3,
icon:IBAG05,IBAG05,1,46,46,23,22,
icon:IBAG06,IBAG06,0,32,32,0,-1,
icon:IBAG06,IBAG06,1,40,40,20,20,
icon:IBDAMU02,IBDAMU02,0,64,64,32,32,
icon:IBDAMU26,IBDAMU26,0,32,33,32,32,
icon:IBDBLN16,IBDBLN16,0,64,64,14,29,
icon:IBDBRD03,IBDBRD03,0,64,64,32,32,
icon:IBDDAR01,IBDDAR01,0,35,27,32,32,
icon:IBDDUMPL,IBDDUMPL,0,64,59,14,29,
icon:IBDHAM02,IBDHAM02,0,55,53,32,32,
icon:IBDHEL09,IBDHEL09,0,64,64,32,32,
icon:IBDHEL11,IBDHEL11,0,64,64,32,32,
icon:IBDHEL16,IBDHEL16,0,40,35,32,32,
icon:IBDMSC5G,IBDMSC5G,0,64,63,0,0,
icon:IBDROB05,IBDROB05,0,36,62,32,32,
icon:IBDS1H06,IBDS1H06,0,55,50,32,32,
icon:IBDS2H01,IBDS2H01,0,65,62,32,32,
icon:IBDSHL01,IBDSHL01,0,64,64,32,32,
icon:IBEAR,IBEAR,0,31,30,15,15,
icon:IBELT01,IBELT01,0,50,32,25,16,
icon:IBELT02,IBELT02,0,51,31,25,15,
icon:IBELT03,IBELT03,0,51,38,25,19,
icon:IBELT04,IBELT04,0,51,34,25,17,
icon:IBELT05,IBELT05,0,51,37,25,18,
icon:IBELT06,IBELT06,0,51,43,25,21,
icon:IBELT07,IBELT07,0,65,53,32,26,
icon:IBELT08,IBELT08,0,65,54,32,27,
icon:IBELT09,IBELT09,0,65,51,32,25,
icon:IBELT10,IBELT10,0,53,32,26,16,
icon:IBELT11,IBELT11,0,32,28,0,-3,
icon:IBELT11,IBELT11,1,49,43,24,21,
icon:IBELT12,IBELT12,0,25,27,-4,-3,
icon:IBELT12,IBELT12,1,34,36,17,18,
icon:IBELT13,IBELT13,0,19,32,-7,-1,
icon:IBELT13,IBELT13,1,38,57,21,28,
icon:IBELT14,IBELT14,0,29,28,-1,-3,
icon:IBELT14,IBELT14,1,42,57,21,28,
icon:IBELTBW,IBELTBW,0,60,64,14,29,
icon:IBELTSH,IBELTSH,0,57,64,14,29,
icon:IBELTTY,IBELTTY,0,64,64,0,0,
icon:IBLKBLAD,IBLKBLAD,0,32,31,16,15,
icon:IBLUN01,IBLUN01,0,43,33,21,16,
icon:IBLUN02,IBLUN02,0,53,43,26,21,
icon:IBLUN03,IBLUN03,0,53,43,26,21,
icon:IBLUN04,IBLUN04,0,49,49,24,24,
icon:IBLUN05,IBLUN05,0,49,49,24,24,
icon:IBLUN06,IBLUN06,0,50,45,25,22,
icon:IBLUN07,IBLUN07,0,49,48,24,24,
icon:IBLUN09,IBLUN09,0,50,45,25,22,
icon:IBLUN10,IBLUN10,0,49,52,24,26,
icon:IBLUN11,IBLUN11,0,48,50,24,25,
icon:IBLUN12,IBLUN12,0,53,51,26,25,
icon:IBLUN13,IBLUN13,0,59,44,29,22,
icon:IBLUN13B,IBLUN13B,0,56,49,28,24,
icon:IBLUN14,IBLUN14,0,58,48,29,24,
icon:IBLUN14A,IBLUN14A,0,53,53,26,26,
icon:IBLUN14B,IBLUN14B,0,53,48,26,24,
icon:IBLUN14C,IBLUN14C,0,53,49,26,24,
icon:IBLUN14D,IBLUN14D,0,57,50,28,25,
icon:IBLUN14E,IBLUN14E,0,57,50,28,25,
icon:IBLUN14F,IBLUN14F,0,59,51,29,25,
icon:IBLUN14G,IBLUN14G,0,60,53,30,26,
icon:IBLUN14H,IBLUN14H,0,59,49,29,24,
icon:IBLUN14I,IBLUN14I,0,57,52,28,26,
icon:IBLUN15,IBLUN15,0,52,56,26,28,
icon:IBLUN17,IBLUN17,0,60,62,30,31,
icon:IBLUN18,IBLUN18,0,58,53,29,26,
icon:IBLUN20,IBLUN20,0,50,56,25,28,
icon:IBLUN21,IBLUN21,0,52,48,26,24,
icon:IBLUN22,IBLUN22,0,59,59,29,29,
icon:IBLUN23,IBLUN23,0,61,60,30,30,
icon:IBLUN24,IBLUN24,0,58,54,29,27,
icon:IBLUN26,IBLUN26,0,32,32,16,16,
icon:IBLUN26,IBLUN26,1,64,64,37,24,
icon:IBLUN28,IBLUN28,0,27,35,-2,-1,
icon:IBLUN28,IBLUN28,1,44,61,22,30,
icon:IBLUN30,IBLUN30,0,29,34,-2,-1,
icon:IBLUN30,IBLUN30,1,59,50,30,24,
icon:IBLUN30A,IBLUN30A,0,27,30,-2,-1,
icon:IBLUN30A,IBLUN30A,1,50,49,25,24,
icon:IBLUN30B,IBLUN30B,0,32,33,0,0,
icon:IBLUN30B,IBLUN30B,1,64,64,32,32,
icon:IBLUN30C,IBLUN30C,0,29,34,-5,-1,
icon:IBLUN30C,IBLUN30C,1,59,50,30,28,
icon:IBLUN30D,IBLUN30D,0,29,34,-5,-1,
icon:IBLUN30D,IBLUN30D,1,59,50,21,28,
icon:IBLUN31,IBLUN31,0,27,30,-2,-2,
icon:IBLUN31,IBLUN31,1,39,38,20,15,
icon:IBLUN32,IBLUN32,0,29,24,-2,-4,
icon:IBLUN32,IBLUN32,1,59,44,30,22,
icon:IBLUN33,IBLUN33,0,35,32,1,-1,
icon:IBLUN33,IBLUN33,1,50,54,25,23,
icon:IBLUN34,IBLUN34,0,30,33,-2,-1,
icon:IBLUN34,IBLUN34,1,52,56,26,27,
icon:IBLUN35,IBLUN35,0,30,33,-2,-1,
icon:IBLUN35,IBLUN35,1,61,60,28,30,
icon:IBOLT01,IBOLT01,0,38,33,19,16,
icon:IBOLT02,IBOLT02,0,37,31,18,15,
icon:IBOLT03,IBOLT03,0,38,33,19,16,
icon:IBOLT04,IBOLT04,0,37,31,18,15,
icon:IBOLT05,IBOLT05,0,40,34,20,17,
icon:IBOLT06,IBOLT06,0,38,32,19,16,
icon:IBOLT09,IBOLT09,0,32,33,0,0,
icon:IBOLT09,IBOLT09,1,64,64,32,32,
icon:IBOLTS01,IBOLTS01,0,58,42,29,21,
icon:IBOOK01,IBOOK01,0,44,36,22,18,
icon:IBOOK02,IBOOK02,0,44,36,22,18,
icon:IBOOK03,IBOOK03,0,48,38,24,19,
icon:IBOOK04,IBOOK04,0,48,38,24,19,
icon:IBOOK05,IBOOK05,0,48,38,24,19,
icon:IBOOK09,IBOOK09,0,48,38,24,19,
icon:IBOOK768,IBOOK768,0,48,38,24,19,
icon:IBOOK89,IBOOK89,0,50,40,25,20,
icon:IBOOK90,IBOOK90,0,42,54,21,27,
icon:IBOOK91,IBOOK91,0,36,46,18,23,
icon:IBOOK92,IBOOK92,0,36,46,18,23,
icon:IBOOK93,IBOOK93,0,44,54,22,27,
icon:IBOOT01,IBOOT01,0,45,35,22,17,
icon:IBOOT02,IBOOT02,0,44,35,22,17,
icon:IBOOT03,IBOOT03,0,40,36,20,18,
icon:IBOOT04,IBOOT04,0,34,36,17,18,
icon:IBOOT05,IBOOT05,0,36,39,18,19,
icon:IBOOT06,IBOOT06,0,42,42,21,21,
icon:IBOOT07,IBOOT07,0,44,35,22,17,
icon:IBOOT08,IBOOT08,0,44,35,22,17,
icon:IBOOT09,IBOOT09,0,44,35,22,17,
icon:IBOOT10,IBOOT10,0,43,35,21,17,
icon:IBOOT11,IBOOT11,0,42,35,21,17,
icon:IBOOT12,IBOOT12,0,32,33,0,0,
icon:IBOOT12,IBOOT12,1,64,64,32,32,
icon:IBOTSMIT,IBOTSMIT,0,23,32,-5,-1,
icon:IBOTSMIT,IBOTSMIT,1,30,37,15,19,
icon:IBOW01,IBOW01,0,64,62,32,31,
icon:IBOW02,IBOW02,0,64,61,32,30,
icon:IBOW03,IBOW03,0,62,61,31,30,
icon:IBOW04,IBOW04,0,62,60,31,30,
icon:IBOW05,IBOW05,0,51,50,25,25,
icon:IBOW06,IBOW06,0,52,52,26,26,
icon:IBOW07,IBOW07,0,62,60,31,30,
icon:IBOW08,IBOW08,0,62,60,31,30,
icon:IBOW09,IBOW09,0,63,61,31,30,
icon:IBOW10,IBOW10,0,63,58,31,29,
icon:IBOW11,IBOW11,0,62,58,31,29,
icon:IBOW12,IBOW12,0,59,58,29,29,
icon:IBOW13,IBOW13,0,62,60,31,30,
icon:IBOW14,IBOW14,0,52,49,26,24,
icon:IBOW15,IBOW15,0,49,48,24,24,
icon:IBOW16,IBOW16,0,62,58,31,29,
icon:IBOW17,IBOW17,0,60,59,30,29,
icon:IBOW18,IBOW18,0,51,49,25,24,
icon:IBOW19,IBOW19,0,64,62,32,31,
icon:IBOW19A,IBOW19A,0,64,62,32,31,
icon:IBOW19B,IBOW19B,0,55,58,27,29,
icon:IBOW20,IBOW20,0,32,31,0,-1,
icon:IBOW20,IBOW20,1,57,58,25,25,
icon:IBOW22,IBOW22,0,27,29,-3,-2,
icon:IBOW22,IBOW22,1,55,56,25,25,
icon:IBOW24,IBOW24,0,32,32,0,-1,
icon:IBOW24,IBOW24,1,62,58,31,29,
icon:IBOW25,IBOW25,0,33,33,0,0,
icon:IBOW25,IBOW25,1,60,59,30,30,
icon:IBOW26,IBOW26,0,32,32,16,16,
icon:IBOW26,IBOW26,1,64,64,32,30,
icon:IBRAC01,IBRAC01,0,42,31,21,15,
icon:IBRAC02,IBRAC02,0,48,33,24,16,
icon:IBRAC03,IBRAC03,0,52,37,26,18,
icon:IBRAC04,IBRAC04,0,52,37,26,18,
icon:IBRAC05,IBRAC05,0,52,37,26,18,
icon:IBRAC06,IBRAC06,0,37,46,18,23,
icon:IBRAC07,IBRAC07,0,48,35,24,17,
icon:IBRAC08,IBRAC08,0,48,34,24,17,
icon:IBRAC09,IBRAC09,0,50,35,25,17,
icon:IBRAC10,IBRAC10,0,52,36,26,18,
icon:IBRAC11,IBRAC11,0,50,37,25,18,
icon:IBRAC12,IBRAC12,0,46,33,23,16,
icon:IBRAC13,IBRAC13,0,48,37,24,18,
icon:IBRAC14,IBRAC14,0,50,37,25,18,
icon:IBRAC15,IBRAC15,0,50,37,25,18,
icon:IBRAC16,IBRAC16,0,50,35,25,17,
icon:IBRAC17,IBRAC17,0,40,48,20,24,
icon:IBRAC18,IBRAC18,0,40,48,20,24,
icon:IBRAC19,IBRAC19,0,55,58,27,29,
icon:IBRAC20,IBRAC20,0,40,46,20,23,
icon:IBRAC21,IBRAC21,0,44,35,22,17,
icon:IBRAC22,IBRAC22,0,32,33,0,0,
icon:IBRAC22,IBRAC22,1,64,64,32,32,
icon:IBRAC23,IBRAC23,0,51,38,25,19,
icon:IBRAC24,IBRAC24,0,32,33,0,0,
icon:IBRAC24,IBRAC24,1,64,64,32,32,
icon:IBRAC25,IBRAC25,0,32,33,0,0,
icon:IBRAC25,IBRAC25,1,64,64,32,32,
icon:IBRAC26,IBRAC26,0,32,33,0,0,
icon:IBRAC26,IBRAC26,1,64,64,32,32,
icon:IBRDFLUT,IBRDFLUT,0,30,33,2,2,
icon:IBRDFLUT,IBRDFLUT,1,49,63,14,18,
icon:IBULL01,IBULL01,0,31,11,15,5,
icon:IBULL02,IBULL02,0,31,11,15,5,
icon:IBULL03,IBULL03,0,31,11,15,5,
icon:IBULL04,IBULL04,0,31,11,15,5,
icon:IBULL05,IBULL05,0,10,9,-11,-11,
icon:IBULL05,IBULL05,1,22,12,6,5,
icon:IBULL06,IBULL06,0,10,9,-11,-11,
icon:IBULL06,IBULL06,1,22,12,6,5,
icon:IBZPLO01,IBZPLO01,0,30,30,-1,-1,
icon:IBZPLO01,IBZPLO01,1,37,39,18,19,
icon:IBZPLO02,IBZPLO02,0,25,32,-4,-1,
icon:IBZPLO02,IBZPLO02,1,54,64,27,32,
icon:ICHAN01,ICHAN01,0,52,58,26,29,
icon:ICHAN02,ICHAN02,0,50,61,25,30,
icon:ICHAN03,ICHAN03,0,50,61,25,30,
icon:ICHAN04,ICHAN04,0,53,61,26,30,
icon:ICHAN05,ICHAN05,0,50,59,25,29,
icon:ICHAN06,ICHAN06,0,51,62,25,31,
icon:ICHAN07,ICHAN07,0,50,56,25,28,
icon:ICHAN08,ICHAN08,0,51,60,25,30,
icon:ICHAN09,ICHAN09,0,52,59,26,29,
icon:ICHAN10,ICHAN10,0,51,60,25,30,
icon:ICHAN11,ICHAN11,0,49,59,24,29,
icon:ICHAN12,ICHAN12,0,53,58,26,29,
icon:ICHAN13,ICHAN13,0,54,59,27,29,
icon:ICHAN14,ICHAN14,0,54,59,27,29,
icon:ICHAN15,ICHAN15,0,53,60,26,30,
icon:ICHAN16,ICHAN16,0,53,61,26,30,
icon:ICHAN17,ICHAN17,0,50,61,25,30,
icon:ICHAN18,ICHAN18,0,51,58,25,29,
icon:ICHAN19,ICHAN19,0,32,33,0,0,
icon:ICHAN19,ICHAN19,1,64,64,32,32,
icon:ICHAN20,ICHAN20,0,32,33,0,0,
icon:ICHAN20,ICHAN20,1,64,64,32,32,
icon:ICHAN21,ICHAN21,0,32,33,0,0,
icon:ICHAN21,ICHAN21,1,64,64,32,32,
icon:ICHILL,ICHILL,0,30,30,15,15,
icon:ICLCK01,ICLCK01,0,51,62,25,31,
icon:ICLCK02,ICLCK02,0,52,62,26,31,
icon:ICLCK03,ICLCK03,0,51,65,25,32,
icon:ICLCK04,ICLCK04,0,51,63,25,31,
icon:ICLCK05,ICLCK05,0,50,65,25,32,
icon:ICLCK06,ICLCK06,0,50,65,25,32,
icon:ICLCK07,ICLCK07,0,55,62,27,31,
icon:ICLCK08,ICLCK08,0,53,63,26,31,
icon:ICLCK09,ICLCK09,0,37,63,18,31,
icon:ICLCK09,ICLCK09,1,41,48,-1,0,
icon:ICLCK10,ICLCK10,0,36,63,18,31,
icon:ICLCK10,ICLCK10,1,40,48,-1,0,
icon:ICLCK11,ICLCK11,0,38,63,19,31,
icon:ICLCK11,ICLCK11,1,42,48,-1,0,
icon:ICLCK12,ICLCK12,0,35,62,17,31,
icon:ICLCK12,ICLCK12,1,39,48,-2,0,
icon:ICLCK13,ICLCK13,0,36,62,18,31,
icon:ICLCK13,ICLCK13,1,40,48,-1,0,
icon:ICLCK14,ICLCK14,0,36,62,18,31,
icon:ICLCK14,ICLCK14,1,40,48,-1,0,
icon:ICLCK15,ICLCK15,0,40,62,20,31,
icon:ICLCK15,ICLCK15,1,44,48,-1,0,
icon:ICLCK16,ICLCK16,0,40,62,20,31,
icon:ICLCK16,ICLCK16,1,44,48,-1,0,
icon:ICLCK17,ICLCK17,0,40,62,20,31,
icon:ICLCK17,ICLCK17,1,44,48,-1,0,
icon:ICLCK20,ICLCK20,0,51,63,25,31,
icon:ICLCK23,ICLCK23,0,52,62,26,31,
icon:ICLCK24,ICLCK24,0,51,62,25,31,
icon:ICLCK25,ICLCK25,0,51,62,25,31,
icon:ICLCK26,ICLCK26,0,51,62,25,31,
icon:ICLCK27,ICLCK27,0,51,62,25,31,
icon:ICLCK28,ICLCK28,0,51,62,25,31,
icon:ICLCK29,ICLCK29,0,51,65,25,32,
icon:ICLCK31,ICLCK31,0,32,33,0,0,
icon:ICLCK31,ICLCK31,1,64,64,32,32,
icon:ICLCK32,ICLCK32,0,29,22,-2,-6,
icon:ICLCK32,ICLCK32,1,49,35,25,25,
icon:ICLCK33,ICLCK33,0,37,62,18,31,
icon:ICLCK33,ICLCK33,1,39,44,-1,0,
icon:ICOMPO01,ICOMPO01,0,20,28,-8,-2,
icon:ICOMPO01,ICOMPO01,1,34,47,17,24,
icon:ICOMPO02,ICOMPO02,0,29,32,-3,0,
icon:ICOMPO02,ICOMPO02,1,37,39,18,20,
icon:ICOMPO03,ICOMPO03,0,24,31,-4,-2,
icon:ICOMPO03,ICOMPO03,1,46,53,23,26,
icon:ICOMPO08,ICOMPO08,0,23,27,-2,-1,
icon:ICOMPO08,ICOMPO08,1,26,29,13,14,
icon:ICOMPO11,ICOMPO11,0,29,11,-2,-11,
icon:ICOMPO11,ICOMPO11,1,35,16,17,8,
icon:ICOMPO12,ICOMPO12,0,21,23,-5,-4,
icon:ICOMPO12,ICOMPO12,1,22,29,11,15,
icon:ICOMPO13,ICOMPO13,0,20,23,-6,-4,
icon:ICOMPO13,ICOMPO13,1,22,29,11,14,
icon:ICOMPO14,ICOMPO14,0,11,21,-11,-6,
icon:ICOMPO14,ICOMPO14,1,20,33,11,17,
icon:ICOMPO16,ICOMPO16,0,29,22,-2,-6,
icon:ICOMPO16,ICOMPO16,1,49,35,25,25,
icon:ICOMPO18,ICOMPO18,0,27,28,-2,-2,
icon:ICOMPO18,ICOMPO18,1,55,57,27,26,
icon:ICOMPO19,ICOMPO19,0,27,28,-2,-2,
icon:ICOMPO19,ICOMPO19,1,55,57,27,26,
icon:ICRITICL,ICRITICL,0,32,30,16,15,
icon:IDAGG01,IDAGG01,0,41,29,20,14,
icon:IDAGG02,IDAGG02,0,35,30,17,15,
icon:IDAGG03,IDAGG03,0,37,31,18,15,
icon:IDAGG04,IDAGG04,0,38,32,19,16,
icon:IDAGG05,IDAGG05,0,34,28,17,14,
icon:IDAGG09,IDAGG09,0,38,32,19,16,
icon:IDAGG10,IDAGG10,0,37,31,18,15,
icon:IDAGG11,IDAGG11,0,42,35,21,17,
icon:IDAGG12,IDAGG12,0,43,38,21,19,
icon:IDAGG12H,IDAGG12H,0,43,38,21,19,
icon:IDAGG13,IDAGG13,0,39,34,19,17,
icon:IDAGG14,IDAGG14,0,38,36,19,18,
icon:IDAGG15,IDAGG15,0,38,37,19,18,
icon:IDAGG16,IDAGG16,0,30,26,15,13,
icon:IDAGG17,IDAGG17,0,33,27,16,13,
icon:IDAGG18,IDAGG18,0,36,38,18,19,
icon:IDAGG19,IDAGG19,0,36,36,18,18,
icon:IDAGG21,IDAGG21,0,21,32,-5,-1,
icon:IDAGG21,IDAGG21,1,41,58,25,25,
icon:IDAGG23,IDAGG23,0,32,33,0,0,
icon:IDAGG23,IDAGG23,1,64,64,32,32,
icon:IDAGG24,IDAGG24,0,29,29,-2,-1,
icon:IDAGG24,IDAGG24,1,37,29,18,15,
icon:IDART01,IDART01,0,39,31,19,15,
icon:IDART02,IDART02,0,31,30,15,15,
icon:IDART03,IDART03,0,29,28,14,14,
icon:IDART04,IDART04,0,30,29,15,14,
icon:IDART05,IDART05,0,31,35,15,17,
icon:IDART06,IDART06,0,26,29,13,14,
icon:IDART08,IDART08,0,32,33,0,0,
icon:IDART08,IDART08,1,64,64,32,32,
icon:IDBLUN01,IDBLUN01,0,59,56,29,28,
icon:IDBOLT01,IDBOLT01,0,32,33,16,16,
icon:IDBOLT02,IDBOLT02,0,32,33,16,16,
icon:IDBOLT03,IDBOLT03,0,35,35,17,17,
icon:IDCHAN01,IDCHAN01,0,55,66,27,33,
icon:IDCHAN02,IDCHAN02,0,55,66,27,33,
icon:IDCLCK01,IDCLCK01,0,61,64,30,32,
icon:IDDUST01,IDDUST01,0,68,50,34,25,
icon:IDHALB01,IDHALB01,0,69,62,34,31,
icon:IDPLAT01,IDPLAT01,0,57,66,28,33,
icon:IDSHLD01,IDSHLD01,0,49,62,24,31,
icon:IDSPER01,IDSPER01,0,66,62,33,31,
icon:IDSW1H01,IDSW1H01,0,64,52,32,26,
icon:IDSW1H02,IDSW1H02,0,65,60,32,30,
icon:IDXBOW01,IDXBOW01,0,59,61,29,30,
icon:IENBLADE,IENBLADE,0,26,26,-3,-3,
icon:IENBLADE,IENBLADE,1,29,36,14,18,
icon:IFIGUR01,IFIGUR01,0,15,31,-9,-1,
icon:IFIGUR01,IFIGUR01,1,34,61,17,30,
icon:IFIRSEED,IFIRSEED,0,61,63,30,31,
icon:IFIST,IFIST,0,58,49,29,24,
icon:IFLAMS01,IFLAMS01,0,30,30,15,15,
icon:IGBER01,IGBER01,0,34,32,17,16,
icon:IGHOUL,IGHOUL,0,30,30,15,15,
icon:IGLBBLU1,IGLBBLU1,0,28,28,-2,-2,
icon:IGLBBLU1,IGLBBLU1,1,34,34,17,17,
icon:IGLBGRE1,IGLBGRE1,0,28,28,-2,-2,
icon:IGLBGRE1,IGLBGRE1,1,34,34,17,17,
icon:IGLBPUR1,IGLBPUR1,0,28,28,-2,-2,
icon:IGLBPUR1,IGLBPUR1,1,34,34,17,17,
icon:IGLBRED1,IGLBRED1,0,28,28,-2,-2,
icon:IGLBRED1,IGLBRED1,1,34,34,17,17,
icon:IHALB01,IHALB01,0,64,62,32,31,
icon:IHALB02,IHALB02,0,61,61,30,30,
icon:IHALB03,IHALB03,0,61,62,30,31,
icon:IHALB04,IHALB04,0,64,62,32,31,
icon:IHALB05,IHALB05,0,64,60,32,30,
icon:IHALB06,IHALB06,0,64,63,32,31,
icon:IHALB07,IHALB07,0,61,61,30,30,
icon:IHALB08,IHALB08,0,64,64,32,32,
icon:IHALB09,IHALB09,0,64,60,32,30,
icon:IHALB09A,IHALB09A,0,41,42,20,21,
icon:IHALB09B,IHALB09B,0,31,32,15,16,
icon:IHALB10,IHALB10,0,32,33,0,0,
icon:IHALB10,IHALB10,1,64,64,32,32,
icon:IHALB11,IHALB11,0,64,63,32,31,
icon:IHALB12,IHALB12,0,32,33,0,0,
icon:IHALB12,IHALB12,1,64,64,32,32,
icon:IHAMM01,IHAMM01,0,55,45,27,22,
icon:IHAMM02,IHAMM02,0,52,48,26,24,
icon:IHAMM03,IHAMM03,0,53,50,26,25,
icon:IHAMM04,IHAMM04,0,52,48,26,24,
icon:IHAMM06,IHAMM06,0,58,53,29,26,
icon:IHAMM07,IHAMM07,0,57,54,28,27,
icon:IHAMM08,IHAMM08,0,51,52,25,26,
icon:IHAMM10,IHAMM10,0,32,32,16,16,
icon:IHAMM10,IHAMM10,1,62,51,32,25,
icon:IHAMM12,IHAMM12,0,32,32,0,0,
icon:IHAMM12,IHAMM12,1,51,52,25,25,
icon:IHARM,IHARM,0,30,30,15,15,
icon:IHELM00,IHELM00,0,42,42,21,21,
icon:IHELM03,IHELM03,0,28,42,14,21,
icon:IHELM05,IHELM05,0,41,40,20,20,
icon:IHELM06,IHELM06,0,53,35,26,17,
icon:IHELM14,IHELM14,0,57,30,28,15,
icon:IHELM17,IHELM17,0,35,35,17,17,
icon:IHELM18,IHELM18,0,23,25,11,12,
icon:IHELM19,IHELM19,0,23,25,11,12,
icon:IHELM20,IHELM20,0,23,25,11,12,
icon:IHELM21,IHELM21,0,48,46,24,23,
icon:IHELM23,IHELM23,0,20,19,-6,-7,
icon:IHELM23,IHELM23,1,31,29,15,14,
icon:IHELM24,IHELM24,0,19,23,-6,-5,
icon:IHELM24,IHELM24,1,23,25,11,12,
icon:IHELM25,IHELM25,0,19,23,-6,-5,
icon:IHELM25,IHELM25,1,23,25,11,12,
icon:IHELM26,IHELM26,0,19,23,-6,-5,
icon:IHELM26,IHELM26,1,23,25,11,12,
icon:IHELM27,IHELM27,0,19,23,-6,-5,
icon:IHELM27,IHELM27,1,23,25,11,12,
icon:IHELM29,IHELM29,0,28,25,-2,-4,
icon:IHELM29,IHELM29,1,49,43,25,25,
icon:IHELM31,IHELM31,0,32,33,0,0,
icon:IHELM31,IHELM31,1,64,64,32,32,
icon:IHELM32,IHELM32,0,32,33,0,0,
icon:IHELM32,IHELM32,1,64,64,32,32,
icon:IHELM33,IHELM33,0,32,28,0,-1,
icon:IHELM33,IHELM33,1,47,40,24,20,
icon:IHUMB,IHUMB,0,29,31,14,15,
icon:IJELLY,IJELLY,0,30,30,15,15,
icon:IKEY01,IKEY01,0,28,32,14,16,
icon:IKEY02,IKEY02,0,36,31,18,15,
icon:IKEY03,IKEY03,0,35,35,17,17,
icon:IKEY04,IKEY04,0,40,27,20,13,
icon:IKEY05,IKEY05,0,36,35,18,17,
icon:IKEY06,IKEY06,0,35,35,17,17,
icon:IKEY07,IKEY07,0,37,29,18,14,
icon:IKEY08,IKEY08,0,43,38,21,19,
icon:IKEY09,IKEY09,0,31,32,15,16,
icon:IKEY10,IKEY10,0,36,32,18,16,
icon:IKEY11,IKEY11,0,35,32,17,16,
icon:IKEY12,IKEY12,0,36,37,18,18,
icon:IKEY13,IKEY13,0,34,35,17,17,
icon:IKEY14,IKEY14,0,69,56,34,28,
icon:IKEY15,IKEY15,0,52,53,26,26,
icon:IKEY16,IKEY16,0,62,48,31,24,
icon:IKEY17,IKEY17,0,48,47,24,23,
icon:IKEY18,IKEY18,0,46,47,23,23,
icon:IKEY19,IKEY19,0,52,57,26,28,
icon:IKEY20,IKEY20,0,67,65,33,32,
icon:IKEY21,IKEY21,0,34,33,17,16,
icon:IKEY22,IKEY22,0,33,35,16,17,
icon:IKEY23,IKEY23,0,73,58,36,29,
icon:IKEY24,IKEY24,0,29,31,14,15,
icon:IKEY26,IKEY26,0,33,36,16,18,
icon:ILEAT01,ILEAT01,0,60,56,30,28,
icon:ILEAT02,ILEAT02,0,49,60,24,30,
icon:ILEAT03,ILEAT03,0,51,59,25,29,
icon:ILEAT04,ILEAT04,0,52,61,26,30,
icon:ILEAT05,ILEAT05,0,53,59,26,29,
icon:ILEAT06,ILEAT06,0,54,60,27,30,
icon:ILEAT07,ILEAT07,0,53,60,26,30,
icon:ILEAT08,ILEAT08,0,53,60,26,30,
icon:ILEAT09,ILEAT09,0,53,59,26,29,
icon:ILEAT10,ILEAT10,0,51,61,25,30,
icon:ILEAT11,ILEAT11,0,52,63,26,31,
icon:ILEAT12,ILEAT12,0,52,63,26,31,
icon:ILEAT13,ILEAT13,0,52,63,26,31,
icon:ILEAT14,ILEAT14,0,52,64,26,32,
icon:ILEAT15,ILEAT15,0,52,62,26,31,
icon:ILEAT16,ILEAT16,0,52,62,26,31,
icon:ILEAT17,ILEAT17,0,50,62,25,31,
icon:ILEAT18,ILEAT18,0,52,62,26,31,
icon:ILEAT19,ILEAT19,0,52,62,26,31,
icon:ILEAT20,ILEAT20,0,52,63,26,31,
icon:ILEAT21,ILEAT21,0,52,53,26,26,
icon:ILEAT22,ILEAT22,0,57,53,28,26,
icon:ILEAT23,ILEAT23,0,25,32,-3,-1,
icon:ILEAT23,ILEAT23,1,48,57,25,25,
icon:ILEAT24,ILEAT24,0,26,34,-3,0,
icon:ILEAT24,ILEAT24,1,48,61,23,30,
icon:IMETEORS,IMETEORS,0,48,54,24,27,
icon:IMISC01,IMISC01,0,52,50,26,25,
icon:IMISC07,IMISC07,0,37,26,18,13,
icon:IMISC12,IMISC12,0,54,62,27,31,
icon:IMISC13,IMISC13,0,49,41,24,20,
icon:IMISC16,IMISC16,0,32,32,16,16,
icon:IMISC17,IMISC17,0,19,23,0,0,
icon:IMISC18,IMISC18,0,20,23,0,0,
icon:IMISC19,IMISC19,0,27,24,0,0,
icon:IMISC1B,IMISC1B,0,28,25,14,12,
icon:IMISC1C,IMISC1C,0,43,31,21,15,
icon:IMISC1G,IMISC1G,0,57,60,28,30,
icon:IMISC1H,IMISC1H,0,45,41,22,20,
icon:IMISC1I,IMISC1I,0,60,61,30,30,
icon:IMISC1J,IMISC1J,0,22,24,0,0,
icon:IMISC20,IMISC20,0,19,23,0,0,
icon:IMISC21,IMISC21,0,17,22,0,0,
icon:IMISC22,IMISC22,0,23,20,0,0,
icon:IMISC23,IMISC23,0,23,19,0,0,
icon:IMISC24,IMISC24,0,17,27,0,0,
